Unnamed: 0,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,PPS_r_i_docking_score,PPS_r_i_glide_ecoul,PPS_r_i_glide_emodel,PPS_r_i_glide_energy,PPS_r_i_glide_erotb,PPS_r_i_glide_esite,PPS_r_i_glide_evdw,PPS_r_i_glide_gscore,PPS_r_i_glide_hbond,PPS_r_i_glide_ligand_efficiency,PPS_r_i_glide_ligand_efficiency_ln,PPS_r_i_glide_ligand_efficiency_sa,PPS_r_i_glide_lipo,PPS_r_i_glide_metal,PPS_r_i_glide_rewards,PPS_NetCharge,PPS_PositiveCharge,PPS_NegativeCharge,PPS_best_variant,norm_PPS_r_i_docking_score,amean,filter,passes_diversity_filter,filtered_amean,score_time,diversity_filter,diversity_filter_params,prior,agent,batch_size,rl_strategy,sigma
15571,RNN,PPS_tester_run_2,243,19,864755.4363074303,Cc1cc(C(=O)NCc2ccc(CN3CCC(CNC(=O)c4cc5cc(CN)ccc5[nH]4)C3)cc2)cc(C(F)(F)F)c1,True,1,True,0,0.2213818617729746,3.099619445617874,5.135720000000004,577.6510000000004,42.0,543.3790000000004,4.0,4.0,10.0,9.0,4.0,1.0,5.0,103.25,2.03610055438213,0.0,C32H34F3N5O2,1579.5667442874444,2.0,3.0,-14.2027,-28.7126,-173.938,-92.389,0.522808,-0.354857,-63.6764,-14.2027,-1.07336,-0.33816,-2.99783,-1.17545,-5.24341,0.0,-0.87007,2.0,2.0,0.0,243_19-4,0.9285298674808282,0.9285298674808282,1.0,False,0.8728180754319784,4663.328248977661,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
19981,RNN,PPS_tester_run_2,312,13,1078108.805248737,O=C(NCc1ccc(CN2CCN(C(=O)c3ccc(C(=O)NCc4ccccc4O)nn3)CC2)cc1)c1cnc2nccnc2c1,True,1,True,0,0.2234493687427259,2.8427637871774216,2.338399999999999,617.6700000000001,46.0,586.4220000000001,10.0,3.0,13.0,9.0,5.0,1.0,6.0,166.43,-0.5043637871774225,0.0,C33H31N9O4,1858.1850127537173,2.0,0.0,-14.2024,-25.9298,-197.527,-105.072,0.332757,-0.2,-79.1423,-14.5472,-1.04546,-0.308747,-2.94128,-1.10626,-4.68779,0.0,-1.10011,1.0,1.0,0.0,312_13-1,0.8940592875173903,0.8940592875173903,1.0,False,0.8761781017670425,2437.483004570008,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
22115,RNN,PPS_tester_run_2,345,35,1189365.2411351204,NC(=O)Cn1ncc2[nH]c(C(=O)NCc3ccc(CC4CCN(C(=O)Nc5ccc(C(N)=O)cc5)CC4)cc3)cc21,True,1,True,0,0.2117834680260946,2.7998318084274256,2.3652000000000006,556.6270000000004,41.0,524.3710000000003,6.0,5.0,12.0,9.0,4.0,1.0,5.0,181.23,-0.434631808427425,0.0,C29H32N8O4,1564.5987675086965,2.0,0.0,-14.1993,-26.4284,-173.991,-94.3155,0.594443,-0.503748,-67.8871,-14.1993,-1.42769,-0.346323,-3.01242,-1.1942,-4.57628,0.0,-0.927354,0.0,0.0,0.0,345_35-1,0.8938641385431814,0.8938641385431814,1.0,False,0.8581095730014541,2835.3706243038177,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
15080,RNN,PPS_tester_run_2,235,40,822792.8344905376,NC(=O)c1cccc(C(=O)NCC2CCN(Cc3ccc(CNC(=O)C4CCN(C(=O)CCc5ccc(C(F)(F)F)cc5)CC4)cc3)C2)c1,True,1,True,0,0.2597979602982112,3.1132938232570053,4.543800000000004,677.7680000000003,49.0,635.4320000000001,5.0,3.0,12.0,12.0,3.0,2.0,5.0,124.84,1.4305061767429983,0.0,C37H42F3N5O4,1620.1833476417478,3.0,3.0,-14.1942,-19.898,-169.055,-91.9326,0.483177,-0.379537,-72.0346,-14.2031,-1.04473,-0.289677,-2.90162,-1.06002,-5.82754,0.0,-0.84804,1.0,1.0,0.0,235_40-1,0.931414622622938,0.931414622622938,1.0,False,0.9127863301704792,5275.458074569702,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
17313,RNN,PPS_tester_run_2,270,33,956830.6959705352,CN1CCN(c2ccc3cc(C(=O)NCc4ccc(CN5CCC(C(=O)NCc6ccc(C(F)(F)F)cc6)C5)cc4)[nH]c3n2)CC1,True,1,True,0,0.2530705681674135,3.2247890791593017,4.401800000000003,633.7189999999999,46.0,595.415,6.0,3.0,12.0,9.0,4.0,2.0,6.0,96.6,1.1770109208407016,0.0,C34H38F3N7O2,1663.0709005251083,2.0,3.0,-14.1926,-27.2516,-174.501,-92.5666,0.434017,-0.410042,-65.315,-14.2662,-0.820817,-0.308536,-2.93926,-1.1055,-5.47436,0.0,-0.729264,2.0,2.0,0.0,270_33-4,0.9045807121869762,0.9045807121869762,1.0,False,0.8864890979432367,3561.9630517959595,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
21176,RNN,PPS_tester_run_2,330,56,1134821.2851309776,CC(=O)CC(CCC(=O)N1CCC(C(N)=O)C1)NC(=O)C1CCN(Cc2ccc(CNC(=O)c3cc4c(=O)[nH]ccc4[nH]3)cc2)C1,True,1,True,0,0.1871162579751706,3.92791529155257,1.186000000000004,631.7340000000003,46.0,590.4060000000002,7.0,5.0,13.0,13.0,3.0,2.0,5.0,190.56,-2.741915291552566,0.0,C33H41N7O6,1662.5757753685175,6.0,0.0,-14.1906,-27.9321,-164.289,-90.4803,0.546703,-0.408389,-62.5482,-14.2003,-1.75445,-0.308491,-2.93884,-1.10534,-4.50255,0.0,-0.954223,1.0,1.0,0.0,330_56-7,0.8933164623897565,0.8933164623897565,1.0,False,0.8754501331419613,4344.208781003952,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
15926,RNN,PPS_tester_run_2,248,54,888044.3402078152,NCc1cc(C(N)=O)cc2[nH]c(C(=O)NCC3CCN(Cc4ccc(CNC(=O)c5cccc(C(N)=O)c5)cc4)CC3)cc12,True,1,True,0,0.1542993231554144,2.7202853409687524,2.3964000000000016,595.7040000000002,44.0,558.4080000000002,6.0,6.0,11.0,11.0,4.0,1.0,5.0,189.43,-0.3238853409687507,0.0,C33H37N7O4,1688.2874983912293,2.0,0.0,-14.1895,-30.7718,-168.431,-93.4728,0.47269,-0.507928,-62.701,-14.1895,-1.41352,-0.322489,-2.96592,-1.1385,-5.24461,0.0,-0.361106,2.0,2.0,0.0,248_54-1,0.9043831303339134,0.9043831303339134,1.0,False,0.8501201425138786,3114.1833736896515,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
15972,RNN,PPS_tester_run_2,249,36,891159.0329844952,Cc1cccc(C(=O)NCC(=O)NC2CCN(Cc3ccc(N4CCN(C(=O)CNC(=O)c5cc6ccc(C(N)=O)cc6[nH]5)C4)cc3)C2)c1,True,1,True,0,0.1624639673967744,3.3647836714663493,1.7318200000000028,664.767,49.0,624.4470000000001,7.0,5.0,13.0,11.0,4.0,2.0,6.0,172.97,-1.6329636714663465,0.0,C36H40N8O5,1887.8029943313445,2.0,0.0,-14.1877,-20.9309,-176.015,-100.32,0.513475,-0.302116,-79.3887,-14.2384,-0.740955,-0.289544,-2.90028,-1.05953,-5.25861,0.0,-1.34114,1.0,1.0,0.0,249_36-2,0.9042684053869736,0.9042684053869736,1.0,False,0.8861830372792341,3614.084137439728,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
19224,RNN,PPS_tester_run_2,300,24,1053684.1589267254,NC(=O)c1ccc2cc(C(=O)NCc3ccc(CN4CCC(CNC(=O)c5cccc(C(F)(F)F)c5)CC4)cc3)[nH]c2c1,True,1,True,0,0.2223196636012098,2.5823690800655843,4.857600000000004,591.6340000000001,43.0,559.3780000000002,4.0,4.0,11.0,9.0,4.0,1.0,5.0,120.32,2.27523091993442,0.0,C32H32F3N5O3,1623.516085370244,2.0,3.0,-14.1869,-24.3362,-171.165,-90.9152,0.486292,-0.467945,-66.5791,-14.1924,-1.06817,-0.329928,-2.97969,-1.15587,-5.23504,0.0,-0.928164,1.0,1.0,0.0,300_24-1,0.9042174165216672,0.9042174165216672,1.0,False,0.3436026182782335,2552.5996222496037,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
11488,RNN,PPS_tester_run_2,179,32,591610.4632210732,NC(=O)c1cccc(NC(=O)NC2CCN(CC3CCN(CCNC(=O)c4cccc(C(N)=O)c4)CC3)C2)c1,True,1,True,0,0.3071700500929287,2.911193645261521,1.2222000000000024,535.6490000000003,39.0,498.3530000000004,6.0,5.0,11.0,10.0,2.0,2.0,4.0,162.89,-1.688993645261519,0.0,C28H37N7O4,1195.938978158288,3.0,0.0,-14.1868,-29.6634,-170.811,-93.0525,0.786088,-0.394979,-63.3891,-14.1868,-1.96948,-0.363765,-3.04206,-1.2336,-4.81241,0.0,-0.626597,2.0,2.0,0.0,179_32-8,0.9595595446644164,0.9595595446644164,1.0,False,0.9403683537711282,4065.238540649414,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
20637,RNN,PPS_tester_run_2,322,29,1105771.318096161,NC1CCC(Nc2ncnc3ccc(C(=O)NCc4ccc(CN5CCN(C(=O)CNC(=O)c6ccc(C(F)(F)F)cn6)CC5)cc4)cc23)CC1F,True,1,True,0,0.1794684138701286,3.991767196524706,3.677600000000002,721.7600000000002,52.0,682.4480000000001,9.0,4.0,16.0,10.0,4.0,2.0,6.0,158.46999999999997,-0.3141671965247035,0.0,C36H39F4N9O3,1885.2424756089424,2.0,4.0,-14.1864,-16.2146,-162.444,-93.6518,0.350307,-0.278177,-77.4371,-14.2866,-0.876893,-0.272815,-2.86522,-1.01829,-5.6236,0.0,-1.5542,2.0,2.0,0.0,322_29-1,0.8930520670053446,0.8930520670053446,1.0,False,0.8751910256652377,3522.77666926384,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
10997,RNN,PPS_tester_run_2,171,53,562200.8499801159,NC(=O)c1ccc(CC(N)NC(=O)C2CCN(Cc3cccc(C(=O)N4CCN(c5ccc(C(N)=O)cc5)CC4)c3)CC2)cc1,True,1,True,0,0.2531381340679016,3.0414968643239693,1.7025000000000017,611.7470000000001,45.0,570.4190000000002,7.0,4.0,11.0,10.0,3.0,2.0,5.0,168.09,-1.3389968643239676,0.0,C34H41N7O4,1510.255971595621,3.0,0.0,-14.1863,-24.7307,-150.866,-84.3917,0.302431,-0.398503,-59.6611,-14.4883,-0.781295,-0.315252,-2.95139,-1.12132,-5.22342,0.0,-1.69488,2.0,2.0,0.0,171_53-3,0.9595257259193624,0.9595257259193624,1.0,False,0.921144696882588,3686.633861780167,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
18477,RNN,PPS_tester_run_2,288,45,1017768.9658865927,O=C(NCc1ccc(CN2CCC(NC(=O)N3CCN(c4ccc(C(F)(F)F)nn4)CC3)C2)cc1)Nc1c(F)ccc2cc[nH]c12,True,1,True,0,0.2205298898865032,3.477517051187272,4.543600000000003,639.6580000000001,46.0,606.394,6.0,4.0,15.0,7.0,4.0,2.0,6.0,121.52,1.0660829488127312,0.0,C31H33F4N9O2,1670.3415984492128,2.0,4.0,-14.1861,-23.7699,-161.704,-92.0799,0.371081,-0.348372,-68.31,-14.1956,-1.02579,-0.308394,-2.93791,-1.10499,-4.70191,0.0,-1.50964,1.0,1.0,0.0,288_45-3,0.9041664276563603,0.9041664276563603,1.0,False,0.8860830991032332,3030.551388502121,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
13001,RNN,PPS_tester_run_2,203,9,686433.7070467472,COc1cccc(NC(=O)NCC2CCN(Cc3ccc(CNC(=O)c4ccc(C(=O)Nc5cccc(C(N)=O)c5)cc4)cc3)CC2)c1,True,1,True,0,0.1455420472307857,2.477972035306111,5.010100000000003,648.7640000000001,48.0,608.4440000000001,6.0,5.0,11.0,12.0,4.0,1.0,5.0,154.89,2.532127964693892,0.0,C37H40N6O5,1734.125929325097,2.0,0.0,-14.1819,-24.7044,-190.878,-102.774,0.553447,-0.345842,-78.0693,-14.1869,-1.37331,-0.295457,-2.91138,-1.07376,-5.03065,0.0,-0.381434,1.0,1.0,0.0,203_9-1,0.9306075042324502,0.9306075042324502,1.0,False,0.614200952793417,5115.068177461624,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
21988,RNN,PPS_tester_run_2,343,36,1181278.3489067554,NC(=O)c1ccc(NC(=O)N2CCC(Cc3ccc(CNC(=O)C4CCC(C(N)=O)C4)cc3)CC2)cc1,True,1,True,0,0.436562761998005,3.0918632973084588,2.789900000000001,505.6190000000004,37.0,470.33900000000034,4.0,4.0,9.0,8.0,2.0,2.0,4.0,147.62,-0.3019632973084576,0.0,C28H35N5O4,1124.26644549744,2.0,0.0,-14.1819,-27.5058,-153.619,-86.1778,0.720115,-0.327365,-58.6719,-14.1819,-1.92675,-0.383294,-3.07572,-1.27722,-4.88181,0.0,-0.832469,0.0,0.0,0.0,343_36-3,0.8927687862363317,0.8927687862363317,1.0,False,0.8749134105116051,3888.5899488925934,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
15985,RNN,PPS_tester_run_2,249,49,891159.0329844952,CN1Cc2ccc(NC(=O)NC3CCN(Cc4ccc(CNC(=O)c5cccc(C(N)=O)c5)cc4)C3)cc2OC(C)(C)C1,True,1,True,0,0.3196075593637787,3.186384383015209,3.7143000000000015,584.7210000000001,43.0,544.4010000000003,6.0,4.0,10.0,8.0,3.0,2.0,5.0,129.03,-0.4720843830152077,0.0,C33H40N6O4,1488.9632635549965,2.0,0.0,-14.18,-26.3908,-173.174,-95.9492,0.502596,-0.314864,-69.5584,-14.18,-1.39171,-0.329767,-2.97824,-1.1553,-5.00136,0.0,-0.538102,2.0,2.0,0.0,249_49-2,0.903777637558398,0.903777637558398,1.0,False,0.8857020848072301,3614.084137439728,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
21753,RNN,PPS_tester_run_2,339,57,1168718.710442543,NC(=O)c1ccc(CC(=O)N2CCC(Cc3ccc(CNC(=O)c4cc5cc(C(N)=O)ccc5[nH]4)cc3)CC2)cc1,True,1,True,0,0.2522011925770253,2.522177370557605,3.319500000000001,551.6470000000002,41.0,518.3830000000004,4.0,4.0,9.0,9.0,4.0,1.0,5.0,151.38,0.7973226294423954,0.0,C32H33N5O4,1582.8927747712648,2.0,0.0,-14.1733,-26.082,-168.772,-92.2573,0.543025,-0.314214,-66.1753,-14.1733,-1.4788,-0.345691,-3.00692,-1.19202,-4.65681,0.0,-1.04549,0.0,0.0,0.0,339_57-1,0.892227405211107,0.892227405211107,1.0,False,0.8743828571068848,2746.3705670833588,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
21664,RNN,PPS_tester_run_2,338,32,1164303.4077670574,NC(=O)CNC(=O)c1ccc2[nH]c(C(=O)NCc3ccc(C4CCN(CCC(=O)Nc5cccc(C(N)=O)c5)C4)cc3)cc2c1,True,1,True,0,0.1425922890393161,3.119561047016277,2.2300000000000004,609.6870000000002,45.0,574.4070000000003,6.0,6.0,12.0,12.0,4.0,1.0,5.0,192.51,-0.8895610470162767,0.0,C33H35N7O5,1747.9392206349332,3.0,0.0,-14.1728,-29.8806,-178.473,-102.094,0.608904,-0.315147,-72.2133,-14.1781,-1.57255,-0.314952,-2.94858,-1.12025,-4.67033,0.0,-0.618268,1.0,1.0,0.0,338_32-4,0.8921959295701056,0.8921959295701056,1.0,False,0.7316006622474867,4414.901793956757,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
19226,RNN,PPS_tester_run_2,300,26,1053684.1589267254,O=C(NCc1cnn(Cc2ccc(CNC(=O)c3cc4c(=O)[nH]ccc4[nH]3)cc2)c1)Nc1ccc(C(F)(F)F)cc1,True,1,True,0,0.1915157728604959,2.7336353587232853,4.371500000000002,563.5400000000002,41.0,539.3480000000002,5.0,5.0,13.0,8.0,5.0,0.0,5.0,136.7,1.6378646412767166,0.0,C28H24F3N7O3,1736.9143858293708,2.0,3.0,-14.1719,-20.0901,-163.891,-91.2545,0.571968,-0.356206,-71.1644,-14.1719,-1.40933,-0.345656,-3.00661,-1.1919,-5.26356,0.0,-1.14303,0.0,0.0,0.0,300_26-1,0.9032613752971697,0.9032613752971697,1.0,False,0.8851961477912261,2552.5996222496037,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
22344,RNN,PPS_tester_run_2,349,8,1202387.7595160007,NC(=O)CN1CCC(NC(=O)c2ccn(Cc3ccc(CNC(=O)c4cn5cc(N6CCC(N)C6)ccc5n4)cc3)c2)C1,True,1,True,0,0.2165298429523628,3.74185331991214,0.9409000000000032,583.6970000000002,43.0,546.4010000000003,9.0,4.0,12.0,10.0,4.0,2.0,6.0,156.01999999999998,-2.800953319912137,0.0,C31H37N9O3,1626.9279317445344,2.0,0.0,-14.1717,-28.9227,-177.048,-98.6194,0.569527,-0.358369,-69.6968,-14.3065,-1.63988,-0.329574,-2.97649,-1.15463,-4.23401,0.0,-1.15893,1.0,1.0,0.0,349_8-1,0.8921266831599025,0.8921266831599025,1.0,False,0.8742841494967044,3307.354735851288,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
16889,RNN,PPS_tester_run_2,263,57,933596.593518734,NC(C(=O)Nc1ccc2c(c1)OCO2)C1CCCN(Cc2ccc(CNC(=O)c3ccc4ccccc4c3)cc2)C1,True,1,True,0,0.2943616416891694,3.19042446289134,4.676500000000003,550.6590000000002,41.0,516.3870000000004,6.0,3.0,8.0,8.0,4.0,2.0,6.0,105.92000000000002,1.4860755371086638,0.0,C33H34N4O4,1554.923189006102,2.0,0.0,-14.1687,-25.0899,-136.419,-82.9708,0.33029,-0.3,-57.8809,-14.5954,-1.1082,-0.345577,-3.00593,-1.19163,-5.68448,0.0,-1.17544,2.0,2.0,0.0,263_57-2,0.9030574198359432,0.9030574198359432,1.0,False,0.8849962714392243,2855.2321994304657,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
12637,RNN,PPS_tester_run_2,197,29,660486.4963245392,NC(=O)c1cccc(NC(=O)Nc2ccc(CC(=O)N3CCN(Cc4ccn(CC(O)Cc5ccc(C(=O)NO)cc5)c4)CC3)cc2)c1,True,1,True,0,0.1003957873144439,3.276636110058199,2.8405000000000005,653.7400000000002,48.0,614.4280000000001,8.0,6.0,13.0,12.0,4.0,1.0,5.0,182.26,-0.4361361100581984,0.0,C35H39N7O6,1730.8476192993407,4.0,0.0,-14.1682,-27.5097,-186.266,-103.938,0.592966,-0.20166,-76.4287,-15.1359,-1.48029,-0.295171,-2.90856,-1.07272,-5.46963,0.0,-0.755868,0.0,0.0,0.0,197_29-3,0.9297085187080856,0.9297085187080856,1.0,False,0.911114348333924,3428.8441717624664,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
20349,RNN,PPS_tester_run_2,317,61,1090876.1256978512,NC(=O)c1cccc(C(=O)OCC2CCN(Cc3ccc(CNC(=O)c4cnc5ccccn5c4=O)cc3)CC2)c1,True,1,True,0,0.3043086910796098,2.549915039798403,2.7924000000000007,553.619,41.0,522.3710000000004,8.0,2.0,10.0,9.0,4.0,1.0,5.0,136.1,0.2424849602015975,0.0,C31H31N5O5,1624.283592118513,2.0,0.0,-14.1634,-24.5965,-172.928,-95.7977,0.533624,-0.219936,-71.2012,-14.1702,-1.41042,-0.345448,-3.0048,-1.19118,-5.07785,0.0,-0.746134,1.0,1.0,0.0,317_61-1,0.8916041875192787,0.8916041875192787,1.0,False,0.8737721037688931,2595.3660373687744,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
14001,RNN,PPS_tester_run_2,218,49,749245.2903094292,O=C(NCC1CCN(Cc2ccc(CN3CCN(C(=O)Cc4cccc(C(F)(F)F)c4)CC3)cc2)C1)Nc1ccccc1,True,1,True,0,0.3565365801296327,2.876601402907003,5.235900000000005,593.6940000000003,43.0,555.3900000000002,4.0,2.0,10.0,9.0,3.0,2.0,5.0,67.92,2.3592985970930025,0.0,C33H38F3N5O2,1358.9560656388114,2.0,3.0,-14.162,-16.4092,-149.69,-82.8897,0.537147,-0.3,-66.4805,-14.228,-0.944064,-0.329348,-2.97446,-1.15384,-6.41961,0.0,-1.31604,2.0,2.0,0.0,218_49-3,0.9293016785437748,0.9293016785437748,1.0,False,0.8177854771185218,3341.5876529216766,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
18427,RNN,PPS_tester_run_2,287,59,1014519.2718989848,NCc1cccc(NC(=O)NCC2CCN(Cc3ccc(CNC(=O)c4cc5c([nH]4)CCN(C(N)=O)C5)cc3)C2)n1,True,1,True,0,0.2333447528653034,3.386488384511765,1.8788,559.6750000000002,41.0,522.3790000000004,6.0,6.0,12.0,9.0,3.0,2.0,5.0,174.49999999999994,-1.5076883845117652,0.0,C29H37N9O3,1388.4240820126545,2.0,0.0,-14.161,-28.9228,-176.349,-94.2159,0.643824,-0.499013,-65.2931,-14.161,-1.21348,-0.345391,-3.00431,-1.19098,-5.21363,0.0,-0.614087,2.0,2.0,0.0,287_59-3,0.902566652007368,0.902566652007368,1.0,False,0.8664639859270731,3249.297899723053,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
13498,RNN,PPS_tester_run_2,210,58,717362.103158474,NC(=O)c1ccc(CC(=O)NC2CCN(Cc3ccc(CN4CCC(Cc5ccc(C(F)(F)F)cc5)CC4=O)cc3)C2)cc1,True,1,True,0,0.3493909361350407,3.330091632119053,4.718800000000004,606.6890000000002,44.0,569.3930000000001,4.0,2.0,10.0,10.0,3.0,2.0,5.0,95.73999999999998,1.3887083678809509,0.0,C34H37F3N4O3,1457.085252157001,2.0,3.0,-14.1608,-21.8063,-151.942,-89.8472,0.447003,-0.280279,-68.0409,-14.2102,-1.06478,-0.321836,-2.95991,-1.13619,-5.28272,0.0,-1.35645,1.0,1.0,0.0,210_58-6,0.9292229352861662,0.9292229352861662,1.0,False,0.9106384765804428,4738.2253086566925,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
18518,RNN,PPS_tester_run_2,289,22,1020799.9201130868,NC(=O)c1ccc(NC(=O)N2CCN(Cc3ccc(CNC(=O)Nc4cc(C(N)=O)cc5cc[nH]c45)cc3)CC2)cc1,True,1,True,0,0.1909220685111872,2.6135035046274098,3.037100000000001,568.6380000000001,42.0,536.3820000000003,5.0,6.0,12.0,8.0,4.0,1.0,5.0,178.67999999999998,0.4235964953725908,0.0,C30H32N8O4,1606.8365052895972,2.0,0.0,-14.1595,-28.5749,-184.69,-100.875,0.552841,-0.46013,-72.2999,-14.2629,-1.31212,-0.337132,-2.98871,-1.17188,-4.58557,0.0,-0.842881,1.0,1.0,0.0,289_22-1,0.902471047884918,0.902471047884918,1.0,False,0.8844216269272197,4116.2631158828735,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
