population,source_row,input_smiles,canonical_isomeric_smiles,canonical_formal_charge,docking_score,step,batch_idx,task,model,PR_best_variant
PR,4745,CCC(NC(=O)c1ccc(O)c(OC)c1)C1CC1c1ccc2c(c1)CCC2O,CCC(NC(=O)c1ccc(O)c(OC)c1)C1CC1c1ccc2c(c1)CCC2O,0,-6.88549,74,9,PR_run,SMILES-RNN,74_9-6
PR,4746,CCCc1c(CCN2CCC(c3cccc(O)c3)C(C(=O)N3CC(O)C3)C2)ccc2ccc(O)cc12,CCCc1c(CCN2CCC(c3cccc(O)c3)C(C(=O)N3CC(O)C3)C2)ccc2ccc(O)cc12,0,-6.88976,74,10,PR_run,SMILES-RNN,74_10-6
PR,4747,CC(c1ccc(O)cc1C1CNCC1c1c[nH]cn1)C(C)(C)C,CC(c1ccc(O)cc1C1CNCC1c1c[nH]cn1)C(C)(C)C,0,-6.6914,74,11,PR_run,SMILES-RNN,74_11-16
PR,4748,O=[N+]([O-])c1cccc(CC2CC(c3cc(O)cc(O)c3)CN2)c1,O=[N+]([O-])c1cccc(CC2CC(c3cc(O)cc(O)c3)CN2)c1,0,-7.15537,74,12,PR_run,SMILES-RNN,74_12-1
PR,4749,O=C(C1NCC(c2cccc(O)c2)CC1CCc1ccc(O)cc1)N1CCC(O)C1,O=C(C1NCC(c2cccc(O)c2)CC1CCc1ccc(O)cc1)N1CCC(O)C1,0,-8.59279,74,13,PR_run,SMILES-RNN,74_13-5
PR,4750,Cc1ccc(NC(CN)c2ccc(O)cc2O)cc1C1CNC1c1cccc(O)c1,Cc1ccc(NC(CN)c2ccc(O)cc2O)cc1C1CNC1c1cccc(O)c1,0,-7.87432,74,14,PR_run,SMILES-RNN,74_14-5
PR,4751,NC(=O)C1NCC(c2cccc(O)c2)C1NC(=O)C1NCc2cc(O)ccc2C1Cc1ccccc1,NC(=O)C1NCC(c2cccc(O)c2)C1NC(=O)C1NCc2cc(O)ccc2C1Cc1ccccc1,0,-6.49654,74,15,PR_run,SMILES-RNN,74_15-6
PR,4752,Cc1c(O)ccc(C(=O)Cc2cc(O)cc(O)c2CN2CC(c3ccc(O)cc3)CNC2C2CC2)c1C,Cc1c(O)ccc(C(=O)Cc2cc(O)cc(O)c2CN2CC(c3ccc(O)cc3)CNC2C2CC2)c1C,0,-7.13948,74,16,PR_run,SMILES-RNN,74_16-2
PR,4753,Oc1ccc(C=Cc2cc(O)ccc2O)c(Cl)c1,Oc1ccc(C=Cc2cc(O)ccc2O)c(Cl)c1,0,-6.64512,74,17,PR_run,SMILES-RNN,74_17-2
PR,4754,CCCC1C(c2cccc(O)c2)NC(c2ccc(Cc3ccc(C(=O)O)cn3)c(C)c2)C(O)C1O,CCCC1C(c2cccc(O)c2)NC(c2ccc(Cc3ccc(C(=O)O)cn3)c(C)c2)C(O)C1O,0,-8.0628,74,18,PR_run,SMILES-RNN,74_18-7
PR,4755,CC(C)C1Cc2ccc(O)cc2CNC1Cc1ccc(O)cc1O,CC(C)C1Cc2ccc(O)cc2CNC1Cc1ccc(O)cc1O,0,-7.67736,74,19,PR_run,SMILES-RNN,74_19-2
PR,4756,NC(CC1NC(c2ccc(O)cc2)CNC1c1cccc(O)c1)c1ccc(O)cc1,NC(CC1NC(c2ccc(O)cc2)CNC1c1cccc(O)c1)c1ccc(O)cc1,0,-7.24866,74,20,PR_run,SMILES-RNN,74_20-1
PR,4757,COc1ccc(C(=O)Nc2ccc(C#CC3(O)CC4CCN4C3)cc2)cc1,COc1ccc(C(=O)Nc2ccc(C#CC3(O)CC4CCN4C3)cc2)cc1,0,-6.47888,74,21,PR_run,SMILES-RNN,74_21-2
PR,4758,CC1CCCN1CCCCc1ccc2c(c1)CCC(O)C(CN)C2,CC1CCCN1CCCCc1ccc2c(c1)CCC(O)C(CN)C2,0,-7.09849,74,22,PR_run,SMILES-RNN,74_22-8
PR,4759,OCC1C(Cc2ccc3ccccc3c2)NCC1c1cccc(O)c1,OCC1C(Cc2ccc3ccccc3c2)NCC1c1cccc(O)c1,0,-7.01548,74,23,PR_run,SMILES-RNN,74_23-5
PR,4760,CC1C(O)CC2C(c3cccc(O)c3)c3c(O)cc(O)cc3N12,CC1C(O)CC2C(c3cccc(O)c3)c3c(O)cc(O)cc3N12,0,-6.86543,74,24,PR_run,SMILES-RNN,74_24-6
PR,4761,CC(C)(N)CC1CCC(c2cccc3ccc(O)cc23)CN1,CC(C)(N)CC1CCC(c2cccc3ccc(O)cc23)CN1,0,-7.94868,74,25,PR_run,SMILES-RNN,74_25-3
PR,4762,CC1NCC(c2ccc(O)cc2)CN1CC(O)Nc1ccc2c(c1)N(Cc1cccc(O)c1)CC2,CC1NCC(c2ccc(O)cc2)CN1CC(O)Nc1ccc2c(c1)N(Cc1cccc(O)c1)CC2,0,-7.87571,74,26,PR_run,SMILES-RNN,74_26-5
PR,4763,CC1C(C(N)=O)NC(c2ccc(O)cc2O)n2ccc(C#N)c2C1c1ccc(O)cc1,CC1C(C(N)=O)NC(c2ccc(O)cc2O)n2ccc(C#N)c2C1c1ccc(O)cc1,0,-7.67449,74,27,PR_run,SMILES-RNN,74_27-6
PR,4764,CC(c1ccc(O)cc1)C1NCC(c2ccc(O)cc2)CN1Cc1cccn1CCCCC1CNCCN1,CC(c1ccc(O)cc1)C1NCC(c2ccc(O)cc2)CN1Cc1cccn1CCCCC1CNCCN1,0,-7.76611,74,28,PR_run,SMILES-RNN,74_28-6
PR,4766,O=C(NCCC1CCN(Cc2ccccc2)C1)c1ccc(O)cc1O,O=C(NCCC1CCN(Cc2ccccc2)C1)c1ccc(O)cc1O,0,-7.16286,74,30,PR_run,SMILES-RNN,74_30-2
PR,4767,CCOc1ccc(C2NCC2C(=O)N2CCCC2)cc1C(C)O,CCOc1ccc(C2NCC2C(=O)N2CCCC2)cc1C(C)O,0,-6.69192,74,31,PR_run,SMILES-RNN,74_31-8
PR,4768,CC1C(CN2CCN(c3cc(O)ccc3O)CC2c2ccc(O)cc2)CNC1c1ccc(O)cc1O,CC1C(CN2CCN(c3cc(O)ccc3O)CC2c2ccc(O)cc2)CNC1c1ccc(O)cc1O,0,-7.75411,74,32,PR_run,SMILES-RNN,74_32-6
PR,4769,NC(Cc1cccc(CC2CCc3cc(O)ccc3C2O)c1)C(=O)O,NC(Cc1cccc(CC2CCc3cc(O)ccc3C2O)c1)C(=O)O,0,-6.88586,74,33,PR_run,SMILES-RNN,74_33-5
PR,4770,CCn1c(C(=O)c2cc(COc3cc(C)cc(O)c3)ccc2CN)cc2cc(O)ccc21,CCn1c(C(=O)c2cc(COc3cc(C)cc(O)c3)ccc2CN)cc2cc(O)ccc21,0,-7.59355,74,34,PR_run,SMILES-RNN,74_34-1
PR,4771,O=c1cccc(C2CC(c3cccc(CCCCCc4ccc(O)cc4)c3)C(O)C2O)[nH]1,O=c1cccc(C2CC(c3cccc(CCCCCc4ccc(O)cc4)c3)C(O)C2O)[nH]1,0,-9.37041,74,35,PR_run,SMILES-RNN,74_35-6
PR,4772,COc1ccc(C2C(Cc3cc(O)cc(O)c3)NCC2c2cccc(O)c2)cc1,COc1ccc(C2C(Cc3cc(O)cc(O)c3)NCC2c2cccc(O)c2)cc1,0,-9.33122,74,36,PR_run,SMILES-RNN,74_36-6
PR,4773,N#Cc1cccc(CC2CCN(c3cc(N)ccn3)C2CN)c1,N#Cc1cccc(CC2CCN(c3cc(N)ccn3)C2CN)c1,0,-6.61436,74,37,PR_run,SMILES-RNN,74_37-3
PR,4774,NCC(O)CCCCc1cccc(C=C2C(=O)Nc3cc(O)ccc32)c1,NCC(O)CCCCc1cccc(C=C2C(=O)Nc3cc(O)ccc32)c1,0,-7.04821,74,38,PR_run,SMILES-RNN,74_38-4
PR,4775,N#CC1CCCN1CCC1NCCc2ccc(O)cc21,N#CC1CCCN1CCC1NCCc2ccc(O)cc21,0,-6.48797,74,39,PR_run,SMILES-RNN,74_39-1
PR,4776,CC(N)C(NC(=O)c1ccc(O)cc1)c1ccc(C2CCNC2)cc1,CC(N)C(NC(=O)c1ccc(O)cc1)c1ccc(C2CCNC2)cc1,0,-6.54565,74,40,PR_run,SMILES-RNN,74_40-4
PR,4779,CCc1cc(Cc2cccc(C(N)=O)c2)cc(C2NCC2c2cccc(C(N)=O)c2)c1,CCc1cc(Cc2cccc(C(N)=O)c2)cc(C2NCC2c2cccc(C(N)=O)c2)c1,0,-7.78595,74,43,PR_run,SMILES-RNN,74_43-1
PR,4780,CC(C)(CC1NC(Cc2ccccc2)C(O)C1O)c1ccc(C2C=C(c3cccc(O)c3)C(O)C2O)cc1,CC(C)(CC1NC(Cc2ccccc2)C(O)C1O)c1ccc(C2C=C(c3cccc(O)c3)C(O)C2O)cc1,0,-7.60707,74,44,PR_run,SMILES-RNN,74_44-5
PR,4781,Oc1cccc(C2CNC2c2cc(O)cc(O)c2)c1,Oc1cccc(C2CNC2c2cc(O)cc(O)c2)c1,0,-8.32287,74,45,PR_run,SMILES-RNN,74_45-3
PR,4782,NC1=CCC(c2cccc(F)c2)N1CCCCN1CCCC1,NC1=CCC(c2cccc(F)c2)N1CCCCN1CCCC1,0,-7.04322,74,46,PR_run,SMILES-RNN,74_46-2
PR,4783,Cc1cc(O)cc(CN(c2ccc(C#N)cc2)C(CCN)c2cccc(O)c2)c1,Cc1cc(O)cc(CN(c2ccc(C#N)cc2)C(CCN)c2cccc(O)c2)c1,0,-7.46335,74,47,PR_run,SMILES-RNN,74_47-1
PR,4784,CNCC(O)C1NCC(c2cccc(O)c2)C1CN1CCCc2ccc(C)cc21,CNCC(O)C1NCC(c2cccc(O)c2)C1CN1CCCc2ccc(C)cc21,0,-8.52248,74,48,PR_run,SMILES-RNN,74_48-4
PR,4785,CC1C(c2cccc(O)c2)NCCN1CCC(NCCN1CCN(c2ccc(O)cc2)C1)c1n[nH]c2ccccc12,CC1C(c2cccc(O)c2)NCCN1CCC(NCCN1CCN(c2ccc(O)cc2)C1)c1n[nH]c2ccccc12,0,-9.73044,74,49,PR_run,SMILES-RNN,74_49-6
PR,4786,Oc1ccc(CC2CN3CC(c4cccc(O)c4)C3CN2CCCOc2cccc(O)c2)cc1,Oc1ccc(CC2CN3CC(c4cccc(O)c4)C3CN2CCCOc2cccc(O)c2)cc1,0,-8.83011,74,50,PR_run,SMILES-RNN,74_50-3
PR,4787,CNCCN1CC(c2cnc3ccc(F)cc3n2)CNC1C1CNCC1c1cccc(O)c1,CNCCN1CC(c2cnc3ccc(F)cc3n2)CNC1C1CNCC1c1cccc(O)c1,0,-7.34344,74,51,PR_run,SMILES-RNN,74_51-9
PR,4788,N#Cc1cc(O)ccc1CC1CNCCN1,N#Cc1cc(O)ccc1CC1CNCCN1,0,-6.03214,74,52,PR_run,SMILES-RNN,74_52-2
PR,4789,Oc1cccc(C2CC2CCCN2CCC(O)C2)c1,Oc1cccc(C2CC2CCCN2CCC(O)C2)c1,0,-6.79023,74,53,PR_run,SMILES-RNN,74_53-5
PR,4790,COc1cccc(C2CCN(CCC3CC3c3ccc(O)c(C)c3)C(C)C2O)c1,COc1cccc(C2CCN(CCC3CC3c3ccc(O)c(C)c3)C(C)C2O)c1,0,-7.61415,74,54,PR_run,SMILES-RNN,74_54-2
PR,4791,CCC1c2ccc(O)cc2CNC1C(NC1CCCCC1)c1cccc(O)c1,CCC1c2ccc(O)cc2CNC1C(NC1CCCCC1)c1cccc(O)c1,0,-7.81902,74,55,PR_run,SMILES-RNN,74_55-8
PR,4792,COc1ccc(C(C)NC(=O)c2ccc(C(=O)C3CNC(c4cccc(O)c4)CN3)cc2)cc1,COc1ccc(C(C)NC(=O)c2ccc(C(=O)C3CNC(c4cccc(O)c4)CN3)cc2)cc1,0,-7.64988,74,56,PR_run,SMILES-RNN,74_56-5
PR,4793,Oc1cccc(C2CNC(c3cccc(O)c3)CN(C3Cc4cc(O)ccc4CN3)C2)c1,Oc1cccc(C2CNC(c3cccc(O)c3)CN(C3Cc4cc(O)ccc4CN3)C2)c1,0,-8.01393,74,57,PR_run,SMILES-RNN,74_57-5
PR,4795,CCC1C2CNCC2CN1C1C(O)CNC1c1ccc(O)cc1O,CCC1C2CNCC2CN1C1C(O)CNC1c1ccc(O)cc1O,0,-7.90675,74,59,PR_run,SMILES-RNN,74_59-4
PR,4796,Cc1cc(C)cc(C(NCc2cc(O)cc(O)c2)C2CNCC2c2cccc(O)c2)c1,Cc1cc(C)cc(C(NCc2cc(O)cc(O)c2)C2CNCC2c2cccc(O)c2)c1,0,-8.37416,74,60,PR_run,SMILES-RNN,74_60-3
PR,4797,Nc1ccc(CC2CN3C(=O)NCC3CC(=O)N2CCCC2CCCC2)cc1,Nc1ccc(CC2CN3C(=O)NCC3CC(=O)N2CCCC2CCCC2)cc1,0,-6.30352,74,61,PR_run,SMILES-RNN,74_61-1
PR,4798,O=C1NCCCN1CC1C(c2cncc(Cl)c2)NCCN1CCCc1ccc(O)cc1,O=C1NCCCN1CC1C(c2cncc(Cl)c2)NCCN1CCCc1ccc(O)cc1,0,-6.16295,74,62,PR_run,SMILES-RNN,74_62-3
PR,4799,CC1NCCNC1c1cccc(O)c1,CC1NCCNC1c1cccc(O)c1,0,-7.21322,74,63,PR_run,SMILES-RNN,74_63-1
PR,4800,NCC1CCC(O)c2cc(C3Cc4cc(O)ccc43)ccc21,NCC1CCC(O)c2cc(C3Cc4cc(O)ccc43)ccc21,0,-7.95032,75,0,PR_run,SMILES-RNN,75_0-1
PR,4801,CC(=O)NN1c2ccc(O)cc2N2CC3C(CCC21)CC3c1ccccc1O,CC(=O)NN1c2ccc(O)cc2N2CC3C(CCC21)CC3c1ccccc1O,0,-6.94053,75,1,PR_run,SMILES-RNN,75_1-6
PR,4802,CC(=O)Nc1ccc(CC2CC(c3cccc(O)c3)NC2C)cc1,CC(=O)Nc1ccc(CC2CC(c3cccc(O)c3)NC2C)cc1,0,-6.86692,75,2,PR_run,SMILES-RNN,75_2-3
PR,4803,O=C(NCCc1cc(O)ccc1CCC1CC(O)CN1)C1CCc2cc(O)ccc2OC1c1cccc(O)c1,O=C(NCCc1cc(O)ccc1CCC1CC(O)CN1)C1CCc2cc(O)ccc2OC1c1cccc(O)c1,0,-8.25123,75,3,PR_run,SMILES-RNN,75_3-1
PR,4804,NCC1C(CNC(=O)c2cccc(O)c2)CCC1Cc1ccc(Cl)cc1,NCC1C(CNC(=O)c2cccc(O)c2)CCC1Cc1ccc(Cl)cc1,0,-7.99822,75,4,PR_run,SMILES-RNN,75_4-3
PR,4805,N#CC1NCC(c2cccc(O)c2)C1Cc1ccc(NC(=O)c2cc(O)cc(O)c2)cc1,N#CC1NCC(c2cccc(O)c2)C1Cc1ccc(NC(=O)c2cc(O)cc(O)c2)cc1,0,-7.9426,75,5,PR_run,SMILES-RNN,75_5-7
PR,4806,Oc1cc(O)cc(CC2CN(c3cccc(O)c3)CCN2Cc2cccc(O)c2)c1,Oc1cc(O)cc(CC2CN(c3cccc(O)c3)CCN2Cc2cccc(O)c2)c1,0,-7.69977,75,6,PR_run,SMILES-RNN,75_6-3
PR,4807,COc1cc(Cl)cc(CN2C(=O)NC(c3cccc(O)c3)C2CN)c1,COc1cc(Cl)cc(CN2C(=O)NC(c3cccc(O)c3)C2CN)c1,0,-6.55769,75,7,PR_run,SMILES-RNN,75_7-1
PR,4808,COc1ccc(C2NCC(c3cccc(C#N)c3)NCC2c2ccc(O)cc2)cc1,COc1ccc(C2NCC(c3cccc(C#N)c3)NCC2c2ccc(O)cc2)cc1,0,-7.9587,75,8,PR_run,SMILES-RNN,75_8-1
PR,4809,OCc1ccc(C2NC(c3cccc(O)c3)C(O)C2O)cc1Cc1cc(O)cc(O)c1C1CCNCC1,OCc1ccc(C2NC(c3cccc(O)c3)C(O)C2O)cc1Cc1cc(O)cc(O)c1C1CCNCC1,0,-8.45489,75,9,PR_run,SMILES-RNN,75_9-1
PR,4810,Cc1cc(O)ccc1CNC(=O)C1NCC(c2ccc(O)cc2)C1Cc1ccc(O)cc1CN,Cc1cc(O)ccc1CNC(=O)C1NCC(c2ccc(O)cc2)C1Cc1ccc(O)cc1CN,0,-8.18915,75,10,PR_run,SMILES-RNN,75_10-5
PR,4811,Oc1ccc(CNCC2CNc3cc(O)ccc3N2)cc1,Oc1ccc(CNCC2CNc3cc(O)ccc3N2)cc1,0,-6.77048,75,11,PR_run,SMILES-RNN,75_11-1
PR,4812,Cc1ccn(Cc2ccc(CC3NCC(O)C3c3cccc(O)c3)cc2)c(=O)c1,Cc1ccn(Cc2ccc(CC3NCC(O)C3c3cccc(O)c3)cc2)c(=O)c1,0,-8.09468,75,12,PR_run,SMILES-RNN,75_12-7
PR,4813,Cc1c(CC(C)N2CC(c3ccn(C)n3)CC2CN)ccc2cc(O)ccc12,Cc1c(CC(C)N2CC(c3ccn(C)n3)CC2CN)ccc2cc(O)ccc12,0,-6.56555,75,13,PR_run,SMILES-RNN,75_13-20
PR,4814,Cc1ccc2c(c1)NCN(CCN1CCC(c3cccc(O)c3)C1O)CC2c1ccc(O)cc1,Cc1ccc2c(c1)NCN(CCN1CCC(c3cccc(O)c3)C1O)CC2c1ccc(O)cc1,0,-6.82378,75,14,PR_run,SMILES-RNN,75_14-1
PR,4815,Cc1ccc(CCC2C(C(=O)NC3CCC3)NCC2c2ccc(O)cc2)cc1,Cc1ccc(CCC2C(C(=O)NC3CCC3)NCC2c2ccc(O)cc2)cc1,0,-7.73662,75,15,PR_run,SMILES-RNN,75_15-1
PR,4816,CC1NCC(c2ccc(O)cc2)C1CNC(CN)c1cccc(O)c1,CC1NCC(c2ccc(O)cc2)C1CNC(CN)c1cccc(O)c1,0,-8.36663,75,16,PR_run,SMILES-RNN,75_16-4
PR,4817,COc1ccc(CNC(=O)c2ccc(Cc3cc(C4NC(CN)C(O)C4O)ccc3Cc3cccc(O)c3)cn2)cc1,COc1ccc(CNC(=O)c2ccc(Cc3cc(C4NC(CN)C(O)C4O)ccc3Cc3cccc(O)c3)cn2)cc1,0,-8.81814,75,17,PR_run,SMILES-RNN,75_17-5
PR,4818,CC(NC(CO)c1cccc(O)c1)c1ccc(C#Cc2ccc(C(=O)NCCN3CCNC3=O)cc2)cc1CC1CCNC1,CC(NC(CO)c1cccc(O)c1)c1ccc(C#Cc2ccc(C(=O)NCCN3CCNC3=O)cc2)cc1CC1CCNC1,0,-9.4405,75,18,PR_run,SMILES-RNN,75_18-1
PR,4819,Nc1ccc2cc(C3CC3CN3Cc4cc(O)c(O)cc4C3N)ccc2n1,Nc1ccc2cc(C3CC3CN3Cc4cc(O)c(O)cc4C3N)ccc2n1,0,-7.695,75,19,PR_run,SMILES-RNN,75_19-5
PR,4820,O=C1CNc2ccc(O)cc2C(c2ccc(O)cc2)CN1,O=C1CNc2ccc(O)cc2C(c2ccc(O)cc2)CN1,0,-7.48344,75,20,PR_run,SMILES-RNN,75_20-2
PR,4821,Cc1cc(Cc2ccc3c(c2)N(CCCN2CCCC2)CC(O)C3)on1,Cc1cc(Cc2ccc3c(c2)N(CCCN2CCCC2)CC(O)C3)on1,0,-6.40557,75,21,PR_run,SMILES-RNN,75_21-2
PR,4822,O=C(Cn1ccc(O)cc1=O)Nc1ccc(C(=O)N2CCC3CCC32)cc1Cl,O=C(Cn1ccc(O)cc1=O)Nc1ccc(C(=O)N2CCC3CCC32)cc1Cl,0,-6.44779,75,22,PR_run,SMILES-RNN,75_22-4
PR,4823,Oc1ccc(CC2NCC2c2ccc(O)cc2)cc1,Oc1ccc(CC2NCC2c2ccc(O)cc2)cc1,0,-7.86314,75,23,PR_run,SMILES-RNN,75_23-2
PR,4824,NCC1Cc2ccc(O)cc2CCN1CCC1c2cc(O)ccc2CC1OCc1cccc(O)c1,NCC1Cc2ccc(O)cc2CCN1CCC1c2cc(O)ccc2CC1OCc1cccc(O)c1,0,-7.55531,75,24,PR_run,SMILES-RNN,75_24-8
PR,4825,COc1cccc(CC2CN(CCN3CCc4ccc(O)cc4C3c3cccc(O)c3)CCN2)c1,COc1cccc(CC2CN(CCN3CCc4ccc(O)cc4C3c3cccc(O)c3)CCN2)c1,0,-7.8946,75,25,PR_run,SMILES-RNN,75_25-3
PR,4827,O=C1CC(c2ccc(NC(=O)c3ccc(CN4CCN(c5cccc(O)c5)CC4)cc3)cc2C2CC2)CN1,O=C1CC(c2ccc(NC(=O)c3ccc(CN4CCN(c5cccc(O)c5)CC4)cc3)cc2C2CC2)CN1,0,-6.51087,75,27,PR_run,SMILES-RNN,75_27-1
PR,4828,CCC(=O)N1CC(c2ccc(O)cc2)CC1CNC(=O)c1ccc(N)cc1,CCC(=O)N1CC(c2ccc(O)cc2)CC1CNC(=O)c1ccc(N)cc1,0,-6.79118,75,28,PR_run,SMILES-RNN,75_28-3
PR,4829,CC1C(c2cccc(O)c2)CN(CCc2cccc(C#N)c2)C1C(N)=O,CC1C(c2cccc(O)c2)CN(CCc2cccc(C#N)c2)C1C(N)=O,0,-7.74994,75,29,PR_run,SMILES-RNN,75_29-8
PR,4830,CC(=O)c1cc2c(c(C)c1O)C(CC(O)CN1CCCc3ccc(O)cc3C1C)NCC2,CC(=O)c1cc2c(c(C)c1O)C(CC(O)CN1CCCc3ccc(O)cc3C1C)NCC2,0,-8.15191,75,30,PR_run,SMILES-RNN,75_30-15
PR,4831,CCCc1cc(C(N)CN2CCN(c3ccc(O)cc3)C2)nc2ccccc12,CCCc1cc(C(N)CN2CCN(c3ccc(O)cc3)C2)nc2ccccc12,0,-7.45329,75,31,PR_run,SMILES-RNN,75_31-4
PR,4832,Nc1ccc(CN2CCC(O)C2)c(CCc2cc(O)ccc2OCc2cc(O)cc(O)c2CN2CCCC2)c1,Nc1ccc(CN2CCC(O)C2)c(CCc2cc(O)ccc2OCc2cc(O)cc(O)c2CN2CCCC2)c1,0,-8.0375,75,32,PR_run,SMILES-RNN,75_32-3
PR,4833,Oc1cccc(NC2CCCc3cc(O)ccc32)c1,Oc1cccc(NC2CCCc3cc(O)ccc32)c1,0,-7.3703,75,33,PR_run,SMILES-RNN,75_33-1
PR,4834,O=C(CC1c2cc(O)ccc2CNC1C(=O)NC1CCCC1)c1ccc(NC(=O)c2cccc(O)c2)cc1,O=C(CC1c2cc(O)ccc2CNC1C(=O)NC1CCCC1)c1ccc(NC(=O)c2cccc(O)c2)cc1,0,-8.70794,75,34,PR_run,SMILES-RNN,75_34-8
PR,4835,COC1CCCC1CC1C(Cc2ccc(O)c(C)c2)NCC1c1cccc(O)c1,COC1CCCC1CC1C(Cc2ccc(O)c(C)c2)NCC1c1cccc(O)c1,0,-7.00184,75,35,PR_run,SMILES-RNN,75_35-3
PR,4837,NC(=O)CC1NCC(c2ccc(O)cc2)CN1CC#CC1CC1c1cccc(O)c1,NC(=O)CC1NCC(c2ccc(O)cc2)CN1CC#CC1CC1c1cccc(O)c1,0,-7.57851,75,37,PR_run,SMILES-RNN,75_37-9
PR,4838,Cc1ccc(CC2CCC(c3cccc(O)c3)N2Cc2ccc(O)cc2)cc1,Cc1ccc(CC2CCC(c3cccc(O)c3)N2Cc2ccc(O)cc2)cc1,0,-7.81008,75,38,PR_run,SMILES-RNN,75_38-4
PR,4839,COc1ccc(CC2CC(c3cccc(O)c3)CNCN2)cc1,COc1ccc(CC2CC(c3cccc(O)c3)CNCN2)cc1,0,-7.02212,75,39,PR_run,SMILES-RNN,75_39-2
PR,4840,N#Cc1ccccc1CNC1CCc2c(O)ccc(C3CCCC3)c21,N#Cc1ccccc1CNC1CCc2c(O)ccc(C3CCCC3)c21,0,-6.55827,75,40,PR_run,SMILES-RNN,75_40-2
PR,4841,Cc1cccc2c1C(NCCN)CC2O,Cc1cccc2c1C(NCCN)CC2O,0,-6.64564,75,41,PR_run,SMILES-RNN,75_41-2
PR,4842,NC(=O)c1ccc(C2CNC2)c(C(F)CCc2cc(O)cc(O)c2)c1,NC(=O)c1ccc(C2CNC2)c(C(F)CCc2cc(O)cc(O)c2)c1,0,-7.21339,75,42,PR_run,SMILES-RNN,75_42-1
PR,4843,NCC(c1ccc(C2CC(c3ccc(O)cc3)CN2)cc1)c1cccc(O)c1,NCC(c1ccc(C2CC(c3ccc(O)cc3)CN2)cc1)c1cccc(O)c1,0,-8.92683,75,43,PR_run,SMILES-RNN,75_43-2
PR,4845,Oc1cc2c(cc1Cl)C(CN1CCCC1)CNCC2,Oc1cc2c(cc1Cl)C(CN1CCCC1)CNCC2,0,-7.63233,75,45,PR_run,SMILES-RNN,75_45-1
PR,4846,Cc1ncc(C(CN)NCc2ccc(C3CCO3)cc2F)cc1C(N)=O,Cc1ncc(C(CN)NCc2ccc(C3CCO3)cc2F)cc1C(N)=O,0,-7.28133,75,46,PR_run,SMILES-RNN,75_46-1
PR,4847,NC(=O)c1cccc2ccc(C3NCCC3c3ccc(O)cc3O)cc12,NC(=O)c1cccc2ccc(C3NCCC3c3ccc(O)cc3O)cc12,0,-8.1714,75,47,PR_run,SMILES-RNN,75_47-4
PR,4848,Oc1ccc(C2CNC2c2cc(O)ccc2Cl)c(O)c1,Oc1ccc(C2CNC2c2cc(O)ccc2Cl)c(O)c1,0,-7.5933,75,48,PR_run,SMILES-RNN,75_48-2
PR,4849,NCc1ccc(C(=O)Nc2ccc(Cn3cc(C(N)=O)cn3)cc2)nc1,NCc1ccc(C(=O)Nc2ccc(Cn3cc(C(N)=O)cn3)cc2)nc1,0,-7.47786,75,49,PR_run,SMILES-RNN,75_49-1
PR,4850,NCc1cccc(CCCC(S)C2c3cc(O)ccc3CC2c2ccc(O)cc2)c1,NCc1cccc(CCCC(S)C2c3cc(O)ccc3CC2c2ccc(O)cc2)c1,0,-7.65974,75,50,PR_run,SMILES-RNN,75_50-6
PR,4851,CC1CNC(c2ccc(O)cc2)CN1Cc1ccc2[nH]nc(N)c2c1,CC1CNC(c2ccc(O)cc2)CN1Cc1ccc2[nH]nc(N)c2c1,0,-7.10511,75,51,PR_run,SMILES-RNN,75_51-1
PR,4852,Oc1cc(O)cc(C2CNCC(c3cc(O)ccc3CC3CCCN3)C2)c1,Oc1cc(O)cc(C2CNCC(c3cc(O)ccc3CC3CCCN3)C2)c1,0,-7.63097,75,52,PR_run,SMILES-RNN,75_52-4
PR,4853,Oc1cccc(CN2CCNCC(c3cccc(O)c3)C2)c1,Oc1cccc(CN2CCNCC(c3cccc(O)c3)C2)c1,0,-7.6806,75,53,PR_run,SMILES-RNN,75_53-1
PR,4854,Oc1cc(CCCCC2NCC(O)C2O)cc(C2CCCN2)c1,Oc1cc(CCCCC2NCC(O)C2O)cc(C2CCCN2)c1,0,-7.85414,75,54,PR_run,SMILES-RNN,75_54-2
PR,4855,Cc1cc(C2CCNC2)ccc1CC1CCN(c2cc(N)ncn2)C1CN1CC(O)C1,Cc1cc(C2CCNC2)ccc1CC1CCN(c2cc(N)ncn2)C1CN1CC(O)C1,0,-6.80505,75,55,PR_run,SMILES-RNN,75_55-6
PR,4856,CC(C)(CC1C(NCc2ccc(O)cc2O)NCC1c1cccc(O)c1)c1ccc(O)cc1O,CC(C)(CC1C(NCc2ccc(O)cc2O)NCC1c1cccc(O)c1)c1ccc(O)cc1O,0,-8.30359,75,56,PR_run,SMILES-RNN,75_56-8
PR,4857,O=C(O)c1ccc(CNC2CC2c2cccc(O)c2)c(Cc2cccc(O)c2)c1,O=C(O)c1ccc(CNC2CC2c2cccc(O)c2)c(Cc2cccc(O)c2)c1,0,-7.46641,75,57,PR_run,SMILES-RNN,75_57-2
PR,4858,CC(C)CN1CC(c2cccc(O)c2)CNC1Cc1ccc(O)cc1,CC(C)CN1CC(c2cccc(O)c2)CNC1Cc1ccc(O)cc1,0,-7.58848,75,58,PR_run,SMILES-RNN,75_58-3
