canonical_isomeric_smiles,canonical_formal_charge,PR_occurrence_count,PR_raw_smiles_count,PR_best_score,PR_median_score,PR_mean_score,PR_score_std,PR_worst_score,PR_score_range,PR_best_source_row,PR_best_raw_smiles,PR_first_step,PR_last_step,PR_best_step,PR_best_batch_idx,PR_best_variant_id
O=C(CNC1CCNC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)OCCO2,0,2,1,-8.95039,-8.95039,-8.95039,0.0,-8.95039,0.0,13324,O=C(CNC1CCNC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)OCCO2,208,227,208,12,208_12-7
O=C(CNCCC1CNCC(c2ccc(O)cc2)C1O)Nc1ccccc1,0,4,1,-8.94919,-8.94919,-8.94919,0.0,-8.94919,0.0,14031,O=C(CNCCC1CNCC(c2ccc(O)cc2)C1O)Nc1ccccc1,219,228,219,15,219_15-7
O=C(CNCCN1CCC(c2ccc(O)cc2)C1)NCc1c[nH]c2ccccc12,0,2,1,-8.94885,-8.94885,-8.94885,0.0,-8.94885,0.0,12818,O=C(CNCCN1CCC(c2ccc(O)cc2)C1)NCc1c[nH]c2ccccc12,200,205,200,18,200_18-4
Oc1ccc(C2CC(NCCNCCc3c[nH]c4cc(O)ccc34)C2O)cc1,0,2,1,-8.94639,-8.94639,-8.94639,0.0,-8.94639,0.0,11695,Oc1ccc(C2CC(NCCNCCc3c[nH]c4cc(O)ccc34)C2O)cc1,182,213,182,47,182_47-7
Oc1ccc(C2CNC(CCCNCc3ccccc3)C2O)cc1,0,3,1,-8.9459,-8.9459,-8.9459,0.0,-8.9459,0.0,15537,Oc1ccc(C2CNC(CCCNCc3ccccc3)C2O)cc1,242,249,242,49,242_49-5
O=C(CNC1CCC(c2ccc(O)cc2)C1O)N1CCCCC1,0,4,1,-8.94209,-8.94209,-8.94209,0.0,-8.94209,0.0,11885,O=C(CNC1CCC(c2ccc(O)cc2)C1O)N1CCCCC1,185,192,185,45,185_45-2
Oc1ccc(C2CNC(NCC=Cc3ccc4c(c3)OCO4)C2O)cc1,0,2,1,-8.94204,-8.94204,-8.94204,0.0,-8.94204,0.0,12246,Oc1ccc(C2CNC(NCC=Cc3ccc4c(c3)OCO4)C2O)cc1,191,204,191,22,191_22-2
Oc1ccc(C2CCCC(NCCNCc3ccc4c(c3)OCO4)C2O)cc1,0,3,1,-8.9395,-8.9395,-8.9395,0.0,-8.9395,0.0,14150,Oc1ccc(C2CCCC(NCCNCc3ccc4c(c3)OCO4)C2O)cc1,221,282,221,6,221_6-4
Oc1ccc(C2CCC(CCNCCc3ccc4c(c3)OCO4)C2O)cc1,0,2,1,-8.93502,-8.93502,-8.93502,0.0,-8.93502,0.0,10063,Oc1ccc(C2CCC(CCNCCc3ccc4c(c3)OCO4)C2O)cc1,157,165,157,15,157_15-1
O=C(CCNC1CCC(c2ccc(O)cc2)C1O)Nc1ccccc1,0,2,1,-8.93046,-8.93046,-8.93046,0.0,-8.93046,0.0,15797,O=C(CCNC1CCC(c2ccc(O)cc2)C1O)Nc1ccccc1,246,280,246,53,246_53-4
O=C(CNC1NCCC(c2ccc(O)cc2)C1O)N1CCCc2ccccc2C1,0,3,1,-8.92935,-8.92935,-8.92935,0.0,-8.92935,0.0,18320,O=C(CNC1NCCC(c2ccc(O)cc2)C1O)N1CCCc2ccccc2C1,286,304,286,16,286_16-7
Oc1ccc(C2NCC(CCNCc3ccc4c(c3)OCCO4)C2O)cc1,0,3,1,-8.9238,-8.9238,-8.9238,0.0,-8.9238,0.0,14058,Oc1ccc(C2NCC(CCNCc3ccc4c(c3)OCCO4)C2O)cc1,219,225,219,42,219_42-1
Oc1ccc(C=CCNCCNC2CC(c3ccc(O)cc3)C2O)cc1,0,2,1,-8.91919,-8.91919,-8.91919,0.0,-8.91919,0.0,15547,Oc1ccc(C=CCNCCNC2CC(c3ccc(O)cc3)C2O)cc1,242,249,242,59,242_59-8
Oc1ccc(C2CCNC(NCc3ccc4ccccc4c3)C2O)cc1,0,2,1,-8.91578,-8.91578,-8.91578,0.0,-8.91578,0.0,16856,Oc1ccc(C2CCNC(NCc3ccc4ccccc4c3)C2O)cc1,263,271,263,24,263_24-1
Oc1ccc(C2CCC(NCCc3ccc4c(c3)OCO4)C2O)cc1,0,2,1,-8.91278,-8.91278,-8.91278,0.0,-8.91278,0.0,10928,Oc1ccc(C2CCC(NCCc3ccc4c(c3)OCO4)C2O)cc1,170,183,170,48,170_48-7
Oc1ccc(C2CCNC(NCC=CCCc3ccccc3)C2O)cc1,0,2,1,-8.91001,-8.91001,-8.91001,0.0,-8.91001,0.0,18102,Oc1ccc(C2CCNC(NCC=CCCc3ccccc3)C2O)cc1,282,289,282,54,282_54-1
NC(=O)c1ccc(C2CCCC(NCc3ccc4ccoc4c3)C2O)cc1,0,2,1,-8.90549,-8.90549,-8.90549,0.0,-8.90549,0.0,17211,NC(=O)c1ccc(C2CCCC(NCc3ccc4ccoc4c3)C2O)cc1,268,272,268,59,268_59-5
Oc1ccc(C2CCC(CNCCNc3ccc4ccccc4c3)C2O)cc1,0,3,1,-8.90352,-8.90352,-8.90352,0.0,-8.90352,0.0,14037,Oc1ccc(C2CCC(CNCCNc3ccc4ccccc4c3)C2O)cc1,219,227,219,21,219_21-5
Oc1ccc(C2CCC(NCCNCCN3CCC(O)C3)C2O)cc1,0,2,1,-8.89912,-8.89912,-8.89912,0.0,-8.89912,0.0,10954,Oc1ccc(C2CCC(NCCNCCN3CCC(O)C3)C2O)cc1,171,176,171,10,171_10-3
O=C(CNCC1CCC(c2ccc(O)cc2)C1O)c1ccc2ccccc2c1,0,2,1,-8.89616,-8.89616,-8.89616,0.0,-8.89616,0.0,10571,O=C(CNCC1CCC(c2ccc(O)cc2)C1O)c1ccc2ccccc2c1,165,167,165,11,165_11-14
O=C(CNCCC1CCC(c2ccccc2)C1O)Nc1ccc2c(c1)OCO2,0,2,1,-8.89526,-8.89526,-8.89526,0.0,-8.89526,0.0,14078,O=C(CNCCC1CCC(c2ccccc2)C1O)Nc1ccc2c(c1)OCO2,219,222,219,62,219_62-2
O=C(CCNC1CCCC(c2ccc(O)cc2)C1O)N1CCCc2ccccc2C1,0,2,1,-8.89296,-8.89296,-8.89296,0.0,-8.89296,0.0,16272,O=C(CCNC1CCCC(c2ccc(O)cc2)C1O)N1CCCc2ccccc2C1,254,267,254,16,254_16-3
Oc1ccc(C2NCCC(CCNCc3cccc4ccccc34)C2O)cc1,0,3,1,-8.89211,-8.89211,-8.89211,0.0,-8.89211,0.0,14061,Oc1ccc(C2NCCC(CCNCc3cccc4ccccc34)C2O)cc1,219,247,219,45,219_45-3
Oc1ccc(C2NCC(NCCc3ccc4c(c3)OCO4)C2O)cc1,0,2,1,-8.8908,-8.8908,-8.8908,0.0,-8.8908,0.0,11527,Oc1ccc(C2NCC(NCCc3ccc4c(c3)OCO4)C2O)cc1,180,221,180,7,180_7-3
Oc1ccc(C2CCC(NCC=CCc3ccccc3)C2O)cc1,0,6,1,-8.8847,-8.8847,-8.8847,0.0,-8.8847,0.0,17764,Oc1ccc(C2CCC(NCC=CCc3ccccc3)C2O)cc1,277,283,277,36,277_36-5
Oc1ccc(NCCNCCC2CNC(c3ccc(O)cc3)C2O)cc1,0,2,1,-8.87886,-8.87886,-8.87886,0.0,-8.87886,0.0,15276,Oc1ccc(NCCNCCC2CNC(c3ccc(O)cc3)C2O)cc1,238,241,238,44,238_44-6
O=C(CNCCNC1CCC(c2ccc(O)cc2)C1O)c1ccc2ccccc2c1,0,4,1,-8.87738,-8.87738,-8.87738,0.0,-8.87738,0.0,10991,O=C(CNCCNC1CCC(c2ccc(O)cc2)C1O)c1ccc2ccccc2c1,171,181,171,47,171_47-7
O=C(NCC1CCC(c2ccc(O)cc2)C1O)Nc1ccc2[nH]ccc2c1,0,2,1,-8.87676,-8.87676,-8.87676,0.0,-8.87676,0.0,13212,O=C(NCC1CCC(c2ccc(O)cc2)C1O)Nc1ccc2[nH]ccc2c1,206,213,206,28,206_28-2
O=C(CNCC1CCC(c2ccc(O)cc2)C1O)c1ccc2c(c1)OCCO2,0,2,1,-8.86741,-8.86741,-8.86741,0.0,-8.86741,0.0,10706,O=C(CNCC1CCC(c2ccc(O)cc2)C1O)c1ccc2c(c1)OCCO2,167,184,167,18,167_18-3
O=C(CNCCCC1NCCC(c2ccc(O)cc2)C1O)Nc1ccccc1,0,2,1,-8.85632,-8.85632,-8.85632,0.0,-8.85632,0.0,15437,O=C(CNCCCC1NCCC(c2ccc(O)cc2)C1O)Nc1ccccc1,241,248,241,13,241_13-8
O=C(CNC1CCC(c2ccc(O)cc2)C1O)c1ccc2ccccc2c1,0,3,1,-8.85445,-8.85445,-8.85445,0.0,-8.85445,0.0,11609,O=C(CNC1CCC(c2ccc(O)cc2)C1O)c1ccc2ccccc2c1,181,196,181,25,181_25-4
Oc1ccc(C2CNCC(NCCNCCc3ccccc3)C2O)cc1,0,2,1,-8.84806,-8.84806,-8.84806,0.0,-8.84806,0.0,15116,Oc1ccc(C2CNCC(NCCNCCc3ccccc3)C2O)cc1,236,239,236,12,236_12-7
Oc1ccc(C2NCC(CCCNCc3ccc4c(c3)OCO4)C2O)cc1,0,3,1,-8.84701,-8.84701,-8.84701,0.0,-8.84701,0.0,14109,Oc1ccc(C2NCC(CCCNCc3ccc4c(c3)OCO4)C2O)cc1,220,251,220,29,220_29-4
O=C(CNCCNCCC1CNC(c2ccc(O)cc2)C1O)Nc1ccccc1,0,2,1,-8.8461,-8.8461,-8.8461,0.0,-8.8461,0.0,14782,O=C(CNCCNCCC1CNC(c2ccc(O)cc2)C1O)Nc1ccccc1,230,234,230,62,230_62-1
O=C(CNC1CCCC(c2ccc(O)cc2)C1O)Nc1ccc(O)cc1,0,6,1,-8.84225,-8.84225,-8.84225,0.0,-8.84225,0.0,12469,O=C(CNC1CCCC(c2ccc(O)cc2)C1O)Nc1ccc(O)cc1,194,247,194,53,194_53-7
Oc1ccc(C2CCN(CCCNCCc3c[nH]c4ccccc34)C2)cc1,0,6,1,-8.83666,-8.83666,-8.83666,0.0,-8.83666,0.0,13225,Oc1ccc(C2CCN(CCCNCCc3c[nH]c4ccccc34)C2)cc1,206,209,206,41,206_41-1
Oc1ccc(C2CC(NCCCCN3CCC(O)C3)C2O)cc1,0,2,1,-8.83198,-8.83198,-8.83198,0.0,-8.83198,0.0,11038,Oc1ccc(C2CC(NCCCCN3CCC(O)C3)C2O)cc1,172,180,172,30,172_30-1
O=C(CNCC1CCC(c2ccc(O)cc2)CN1)c1ccc(O)cc1,0,4,1,-8.82029,-8.82029,-8.82029,0.0,-8.82029,0.0,9152,O=C(CNCC1CCC(c2ccc(O)cc2)CN1)c1ccc(O)cc1,143,157,143,0,143_0-3
Oc1ccc(CCNCC2CNC(c3ccc(O)cc3)C2O)cc1,0,2,1,-8.81747,-8.81747,-8.81747,0.0,-8.81747,0.0,14351,Oc1ccc(CCNCC2CNC(c3ccc(O)cc3)C2O)cc1,224,242,224,15,224_15-7
O=C(CNCC1CC(c2ccc(O)cc2)CN1)c1ccc2c(c1)OCO2,0,2,1,-8.81442,-8.81442,-8.81442,0.0,-8.81442,0.0,10712,O=C(CNCC1CC(c2ccc(O)cc2)CN1)c1ccc2c(c1)OCO2,167,174,167,24,167_24-4
O=C(CCNC1NCCC(c2ccc(O)cc2)C1O)N1CCCc2ccccc21,0,2,1,-8.81133,-8.81133,-8.81133,0.0,-8.81133,0.0,18391,O=C(CCNC1NCCC(c2ccc(O)cc2)C1O)N1CCCc2ccccc21,287,291,287,23,287_23-4
O=C(CNC1CCC(c2ccc(O)cc2)C1O)Nc1ccc2ccoc2c1,0,2,1,-8.80991,-8.80991,-8.80991,0.0,-8.80991,0.0,17855,O=C(CNC1CCC(c2ccc(O)cc2)C1O)Nc1ccc2ccoc2c1,278,280,278,63,278_63-3
O=C(NCCNC1CCC(c2ccc(O)cc2)C1O)Nc1c[nH]c2ccccc12,0,2,1,-8.80495,-8.80495,-8.80495,0.0,-8.80495,0.0,13007,O=C(NCCNC1CCC(c2ccc(O)cc2)C1O)Nc1c[nH]c2ccccc12,203,208,203,15,203_15-4
Oc1ccc(C2CCC(CNCCc3ccc4c(c3)OCO4)NC2)cc1,0,7,1,-8.79948,-8.79948,-8.79948,0.0,-8.79948,0.0,9919,Oc1ccc(C2CCC(CNCCc3ccc4c(c3)OCO4)NC2)cc1,154,169,154,63,154_63-4
O=C(CNC1CCC(c2ccc(O)cc2)C1O)Nc1ccc(O)cc1,0,5,1,-8.79821,-8.79821,-8.79821,0.0,-8.79821,0.0,11458,O=C(CNC1CCC(c2ccc(O)cc2)C1O)Nc1ccc(O)cc1,179,242,179,2,179_2-7
Oc1ccc(C2CNCC(NCCNc3ccc4c(c3)OCO4)C2O)cc1,0,2,1,-8.79531,-8.79531,-8.79531,0.0,-8.79531,0.0,14163,Oc1ccc(C2CNCC(NCCNc3ccc4c(c3)OCO4)C2O)cc1,221,227,221,19,221_19-11
O=C(CCCCCN1CCC(c2ccc(O)cc2)C(O)C1)Nc1ccc2c(c1)OCO2,0,2,1,-8.78984,-8.78984,-8.78984,0.0,-8.78984,0.0,18089,O=C(CCCCCN1CCC(c2ccc(O)cc2)C(O)C1)Nc1ccc2c(c1)OCO2,282,292,282,41,282_41-8
O=C(NC1CCC(c2ccc(O)cc2)C1O)c1ccc2c(c1)OCCO2,0,5,1,-8.78759,-8.78759,-8.78759,0.0,-8.78759,0.0,11863,O=C(NC1CCC(c2ccc(O)cc2)C1O)c1ccc2c(c1)OCCO2,185,192,185,23,185_23-5
O=C(CNC1NCC(c2ccc(O)cc2)C1O)Nc1ccc(O)cc1,0,2,1,-8.78704,-8.78704,-8.78704,0.0,-8.78704,0.0,14527,O=C(CNC1NCC(c2ccc(O)cc2)C1O)Nc1ccc(O)cc1,226,236,226,63,226_63-4
O=C(CCNC1NCCC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)CC(O)C2,0,2,1,-8.77953,-8.77953,-8.77953,0.0,-8.77953,0.0,17982,O=C(CCNC1NCCC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)CC(O)C2,280,284,280,62,280_62-6
NC(=O)c1ccc(NC(=O)CNC2CC(c3ccc(C(N)=O)cc3)C2O)cc1,0,2,1,-8.7701,-8.7701,-8.7701,0.0,-8.7701,0.0,17478,NC(=O)c1ccc(NC(=O)CNC2CC(c3ccc(C(N)=O)cc3)C2O)cc1,273,280,273,6,273_6-2
Oc1ccc(C2CCC(CNCCNc3ccc4ccoc4c3)C2O)cc1,0,2,1,-8.76887,-8.76887,-8.76887,0.0,-8.76887,0.0,14298,Oc1ccc(C2CCC(CNCCNc3ccc4ccoc4c3)C2O)cc1,223,224,223,26,223_26-4
Oc1ccc(C2CNCC(NCCNCc3ccc4c(c3)OCO4)C2O)cc1,0,2,1,-8.75501,-8.75501,-8.75501,0.0,-8.75501,0.0,11319,Oc1ccc(C2CNCC(NCCNCc3ccc4c(c3)OCO4)C2O)cc1,176,228,176,55,176_55-4
Oc1ccc(C2CN3CC(CNCc4ccc5c(c4)OCO5)CC23)cc1,0,2,1,-8.75306,-8.75306,-8.75306,0.0,-8.75306,0.0,8087,Oc1ccc(C2CN3CC(CNCc4ccc5c(c4)OCO5)CC23)cc1,126,141,126,23,126_23-6
NC(=O)c1ccc(C2CCC(NCc3ccccc3)C2O)cc1,0,2,1,-8.74385,-8.74385,-8.74385,0.0,-8.74385,0.0,17616,NC(=O)c1ccc(C2CCC(NCc3ccccc3)C2O)cc1,275,276,275,16,275_16-3
Oc1ccc(C2NCC(CCNCc3cccc4ccccc34)C2O)cc1,0,2,1,-8.74252,-8.74252,-8.74252,0.0,-8.74252,0.0,13740,Oc1ccc(C2NCC(CCNCc3cccc4ccccc34)C2O)cc1,214,217,214,44,214_44-3
O=C(CNCC1CNCC(c2ccc(O)cc2)C1O)Nc1ccccc1,0,4,1,-8.7404,-8.7404,-8.7404,0.0,-8.7404,0.0,14802,O=C(CNCC1CNCC(c2ccc(O)cc2)C1O)Nc1ccccc1,231,239,231,18,231_18-3
O=C(CNCC1CCCC(c2ccc(O)cc2)C1O)Nc1ccc(O)cc1,0,2,1,-8.74029,-8.74029,-8.74029,0.0,-8.74029,0.0,15071,O=C(CNCC1CCCC(c2ccc(O)cc2)C1O)Nc1ccc(O)cc1,235,238,235,31,235_31-6
Oc1ccc(CCNCCC2CNC(c3ccc(O)cc3)C2O)cc1,0,5,1,-8.74023,-8.74023,-8.74023,0.0,-8.74023,0.0,14395,Oc1ccc(CCNCCC2CNC(c3ccc(O)cc3)C2O)cc1,224,249,224,59,224_59-7
Oc1ccc(C2CC(NCCNCCc3ccc4c(c3)OCO4)C2O)cc1,0,4,1,-8.7371,-8.7371,-8.7371,0.0,-8.7371,0.0,11081,Oc1ccc(C2CC(NCCNCCc3ccc4c(c3)OCO4)C2O)cc1,173,179,173,9,173_9-10
Oc1ccc(C2CCC(NCC=CC=Cc3ccc4c(c3)OCO4)C2O)cc1,0,3,1,-8.72548,-8.72548,-8.72548,0.0,-8.72548,0.0,11755,Oc1ccc(C2CCC(NCC=CC=Cc3ccc4c(c3)OCO4)C2O)cc1,183,199,183,43,183_43-5
Oc1ccc(CNC2NCCC(c3ccc(O)cc3)C2O)cc1,0,2,1,-8.72263,-8.72263,-8.72263,0.0,-8.72263,0.0,15462,Oc1ccc(CNC2NCCC(c3ccc(O)cc3)C2O)cc1,241,243,241,38,241_38-8
Oc1ccc(C2CCC(CNCCc3ccc4c(c3)OCO4)CC2)cc1,0,2,1,-8.72247,-8.72247,-8.72247,0.0,-8.72247,0.0,10321,Oc1ccc(C2CCC(CNCCc3ccc4c(c3)OCO4)CC2)cc1,161,161,161,17,161_17-1
Oc1ccc(CCNCCC2CCCC(c3ccc(O)cc3)C2O)cc1,0,2,1,-8.71334,-8.71334,-8.71334,0.0,-8.71334,0.0,15598,Oc1ccc(CCNCCC2CCCC(c3ccc(O)cc3)C2O)cc1,243,248,243,46,243_46-8
Oc1ccc(C2CNCC(CNCCNc3ccc4ccccc4c3)C2O)cc1,0,2,1,-8.71299,-8.71299,-8.71299,0.0,-8.71299,0.0,14460,Oc1ccc(C2CNCC(CNCCNc3ccc4ccccc4c3)C2O)cc1,225,229,225,60,225_60-7
O=C(CNC1CNCC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)CC(O)C2,0,3,1,-8.71208,-8.71208,-8.71208,0.0,-8.71208,0.0,14065,O=C(CNC1CNCC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)CC(O)C2,219,267,219,49,219_49-7
Oc1ccc(C2CCC(CNCC3CC(O)CN3)NC2)cc1,0,2,1,-8.70829,-8.70829,-8.70829,0.0,-8.70829,0.0,8513,Oc1ccc(C2CCC(CNCC3CC(O)CN3)NC2)cc1,133,144,133,1,133_1-7
O=C(CNCC1CC(c2ccc(O)cc2)CN1)N1CCC(O)C1,0,2,1,-8.70668,-8.70668,-8.70668,0.0,-8.70668,0.0,8856,O=C(CNCC1CC(c2ccc(O)cc2)CN1)N1CCC(O)C1,138,140,138,24,138_24-1
Oc1ccc(C2CNCC(NCC=CCc3c[nH]c4ccccc34)C2O)cc1,0,2,1,-8.70636,-8.70636,-8.70636,0.0,-8.70636,0.0,12862,Oc1ccc(C2CNCC(NCC=CCc3c[nH]c4ccccc34)C2O)cc1,200,209,200,62,200_62-13
O=C(C1NCCN1)N1CC(O)C(c2ccc(O)cc2)C1,0,2,1,-8.70137,-8.70137,-8.70137,0.0,-8.70137,0.0,11182,O=C(C1NCCN1)N1CC(O)C(c2ccc(O)cc2)C1,174,180,174,46,174_46-2
Oc1ccc(C2CCC(CNCCCc3ccc4c(c3)OCO4)C(O)C2)cc1,0,3,1,-8.70019,-8.70019,-8.70019,0.0,-8.70019,0.0,10058,Oc1ccc(C2CCC(CNCCCc3ccc4c(c3)OCO4)C(O)C2)cc1,157,166,157,10,157_10-8
Oc1ccc(CCN2CC(O)CC2Cc2ccc(O)cc2)cc1,0,12,1,-8.69167,-8.69167,-8.69167,0.0,-8.69167,0.0,6904,Oc1ccc(CCN2CC(O)CC2Cc2ccc(O)cc2)cc1,107,123,107,56,107_56-3
Oc1ccc(C2CNC(CNCCc3ccc4c(c3)OCO4)C2O)cc1,0,2,1,-8.69054,-8.69054,-8.69054,0.0,-8.69054,0.0,10910,Oc1ccc(C2CNC(CNCCc3ccc4c(c3)OCO4)C2O)cc1,170,173,170,30,170_30-23
Oc1ccc(C2CCN(CCC3NCC(O)c4ccc(O)cc43)CC2)cc1,0,2,1,-8.67561,-8.67561,-8.67561,0.0,-8.67561,0.0,9686,Oc1ccc(C2CCN(CCC3NCC(O)c4ccc(O)cc43)CC2)cc1,151,162,151,22,151_22-8
O=C(CNC1CC(c2ccc(O)cc2)C1O)c1ccc2c(c1)OCCO2,0,2,1,-8.6742,-8.6742,-8.6742,0.0,-8.6742,0.0,11558,O=C(CNC1CC(c2ccc(O)cc2)C1O)c1ccc2c(c1)OCCO2,180,186,180,38,180_38-2
Oc1ccc(CC2CCC(c3ccc(O)cc3)C(c3ccc(O)cc3)N2)cc1,0,2,1,-8.67407,-8.67407,-8.67407,0.0,-8.67407,0.0,7748,Oc1ccc(CC2CCC(c3ccc(O)cc3)C(c3ccc(O)cc3)N2)cc1,121,123,121,4,121_4-2
O=C(CCNC1NCC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)OCO2,0,3,1,-8.66421,-8.66421,-8.66421,0.0,-8.66421,0.0,18335,O=C(CCNC1NCC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)OCO2,286,290,286,31,286_31-4
Oc1ccc(C2CCC(NCC(O)c3ccc4ccccc4c3)C2O)cc1,0,4,1,-8.66374,-8.66374,-8.66374,0.0,-8.66374,0.0,12129,Oc1ccc(C2CCC(NCC(O)c3ccc4ccccc4c3)C2O)cc1,189,267,189,33,189_33-8
Oc1ccc(C2CNC(NCc3ccc4c(c3)OCCO4)C2O)cc1,0,2,1,-8.65726,-8.65726,-8.65726,0.0,-8.65726,0.0,12532,Oc1ccc(C2CNC(NCc3ccc4c(c3)OCCO4)C2O)cc1,195,196,195,52,195_52-3
Oc1ccc(C2CCNC(CCc3ccc4ccoc4c3)C2O)cc1,0,2,1,-8.65126,-8.65126,-8.65126,0.0,-8.65126,0.0,16807,Oc1ccc(C2CCNC(CCc3ccc4ccoc4c3)C2O)cc1,262,264,262,39,262_39-7
O=C(NCCCCN1CNC(c2ccc(O)cc2)C1)Nc1c[nH]c2ccccc12,0,2,1,-8.6509,-8.6509,-8.6509,0.0,-8.6509,0.0,12784,O=C(NCCCCN1CNC(c2ccc(O)cc2)C1)Nc1c[nH]c2ccccc12,199,207,199,48,199_48-3
O=C(CNCC1CC(c2cccc(O)c2)CN1)N1CCCC1,0,2,1,-8.64324,-8.64324,-8.64324,0.0,-8.64324,0.0,9290,O=C(CNCC1CC(c2cccc(O)c2)CN1)N1CCCC1,145,146,145,10,145_10-2
Oc1ccc(C2CNC(CNCCc3ccc4c(c3)OCO4)C(CCc3cccc(O)c3)C2)cc1,0,2,1,-8.63702,-8.63702,-8.63702,0.0,-8.63702,0.0,9419,Oc1ccc(C2CNC(CNCCc3ccc4c(c3)OCO4)C(CCc3cccc(O)c3)C2)cc1,147,149,147,11,147_11-6
Oc1ccc(C2CNCC(CNCC3NCc4ccccc43)C2O)cc1,0,2,1,-8.63167,-8.63167,-8.63167,0.0,-8.63167,0.0,14554,Oc1ccc(C2CNCC(CNCC3NCc4ccccc43)C2O)cc1,227,234,227,26,227_26-7
Oc1ccc(NCCNC2CNCC(c3ccc(O)cc3)C2O)cc1,0,2,1,-8.63114,-8.63114,-8.63114,0.0,-8.63114,0.0,14276,Oc1ccc(NCCNC2CNCC(c3ccc(O)cc3)C2O)cc1,223,237,223,4,223_4-11
Oc1ccc(CCCNCC2CNC(c3ccc(O)cc3)CN2)cc1,0,2,1,-8.6302,-8.6302,-8.6302,0.0,-8.6302,0.0,9077,Oc1ccc(CCCNCC2CNC(c3ccc(O)cc3)CN2)cc1,141,142,141,53,141_53-2
Oc1ccc(NCCNCCCC2CNCC(c3ccc(O)cc3)C2O)cc1,0,2,1,-8.62996,-8.62996,-8.62996,0.0,-8.62996,0.0,14484,Oc1ccc(NCCNCCCC2CNCC(c3ccc(O)cc3)C2O)cc1,226,229,226,20,226_20-3
O=C(CNC1CNCC(c2ccc(O)cc2)C1O)Nc1ccc2ccccc2c1,0,2,1,-8.62787,-8.62787,-8.62787,0.0,-8.62787,0.0,13896,O=C(CNC1CNCC(c2ccc(O)cc2)C1O)Nc1ccc2ccccc2c1,217,227,217,8,217_8-1
O=C(NCCNC1CCC(c2cccc(O)c2)C1O)Nc1ccc2[nH]ccc2c1,0,2,1,-8.62777,-8.62777,-8.62777,0.0,-8.62777,0.0,12988,O=C(NCCNC1CCC(c2cccc(O)c2)C1O)Nc1ccc2[nH]ccc2c1,202,214,202,60,202_60-5
Oc1ccc(CC2CC(c3ccc(O)cc3)C(c3ccc(O)cc3)CN2)cc1,0,2,1,-8.62461,-8.62461,-8.62461,0.0,-8.62461,0.0,6573,Oc1ccc(CC2CC(c3ccc(O)cc3)C(c3ccc(O)cc3)CN2)cc1,102,109,102,45,102_45-5
Oc1ccc(C(O)CNC2CCC(c3ccc(O)cc3)C2O)cc1,0,2,1,-8.62008,-8.62008,-8.62008,0.0,-8.62008,0.0,11586,Oc1ccc(C(O)CNC2CCC(c3ccc(O)cc3)C2O)cc1,181,182,181,2,181_2-6
NC(=O)c1ccc(NC(=O)CCC=CCCC2CCC(c3ccc(O)cc3)C2O)cc1,0,2,1,-8.61777,-8.61777,-8.61777,0.0,-8.61777,0.0,17690,NC(=O)c1ccc(NC(=O)CCC=CCCC2CCC(c3ccc(O)cc3)C2O)cc1,276,281,276,26,276_26-6
Oc1ccc(C2CNCC(NCCNCc3cccc(O)c3)C2O)cc1,0,2,1,-8.61575,-8.61575,-8.61575,0.0,-8.61575,0.0,15375,Oc1ccc(C2CNCC(NCCNCc3cccc(O)c3)C2O)cc1,240,242,240,15,240_15-5
Oc1ccc(C2CCC(CNCCNc3ccc4c(c3)OCCO4)C2O)cc1,0,3,1,-8.61469,-8.61469,-8.61469,0.0,-8.61469,0.0,14053,Oc1ccc(C2CCC(CNCCNc3ccc4c(c3)OCCO4)C2O)cc1,219,221,219,37,219_37-2
Oc1ccc(C2CCNC(CCc3ccc4c(c3)CC(O)C4)C2O)cc1,0,3,1,-8.6104,-8.6104,-8.6104,0.0,-8.6104,0.0,16792,Oc1ccc(C2CCNC(CCc3ccc4c(c3)CC(O)C4)C2O)cc1,262,265,262,24,262_24-1
Oc1ccc(C2CCCC(CNCc3ccc4c(c3)OCO4)C2O)cc1,0,3,1,-8.6067,-8.6067,-8.6067,0.0,-8.6067,0.0,13882,Oc1ccc(C2CCCC(CNCc3ccc4c(c3)OCO4)C2O)cc1,216,221,216,58,216_58-3
Oc1ccc(C2CNCC(CNCCNCc3ccccc3)C2O)cc1,0,4,1,-8.6042,-8.6042,-8.6042,0.0,-8.6042,0.0,15076,Oc1ccc(C2CNCC(CNCCNCc3ccccc3)C2O)cc1,235,236,235,36,235_36-1
O=C(NCCCN1CCCC(c2ccc(O)cc2)C1)Nc1cccc2ccccc12,0,2,1,-8.60296,-8.60296,-8.60296,0.0,-8.60296,0.0,13272,O=C(NCCCN1CCCC(c2ccc(O)cc2)C1)Nc1cccc2ccccc12,207,210,207,24,207_24-3
Oc1ccc(C2CCNC(NCc3ccc4c(c3)OCO4)C2O)cc1,0,2,1,-8.60122,-8.60122,-8.60122,0.0,-8.60122,0.0,17008,Oc1ccc(C2CCNC(NCc3ccc4c(c3)OCO4)C2O)cc1,265,289,265,48,265_48-7
