population,source_row,input_smiles,canonical_isomeric_smiles,canonical_formal_charge,docking_score,step,batch_idx,task,model,PPS_best_variant
PPS,4418,CC(N)c1ccc(Cc2cccc(C3CCC(N)(Cc4cc(C(N)=O)cc(C(F)(F)F)c4)C3)c2)cc1,CC(N)c1ccc(Cc2cccc(C3CCC(N)(Cc4cc(C(N)=O)cc(C(F)(F)F)c4)C3)c2)cc1,0,-10.7109,69,2,PPS_tester_run_2,RNN,69_2-5
PPS,4419,NC(=O)c1ccc(Cc2cccc(C3CCNC3)c2)cc1,NC(=O)c1ccc(Cc2cccc(C3CCNC3)c2)cc1,0,-9.96849,69,3,PPS_tester_run_2,RNN,69_3-1
PPS,4420,NC(=O)c1cccc(CN2CCC(NCc3ccc(Cc4ccc5sc(C(N)=O)cc5c4)cc3)C2)c1,NC(=O)c1cccc(CN2CCC(NCc3ccc(Cc4ccc5sc(C(N)=O)cc5c4)cc3)C2)c1,0,-11.1384,69,4,PPS_tester_run_2,RNN,69_4-3
PPS,4421,CN(C)CCNC(=O)c1cccc(Cc2ccc(C3CN(CCc4cc5ccccc5[nH]4)C3)cc2)c1,CN(C)CCNC(=O)c1cccc(Cc2ccc(C3CN(CCc4cc5ccccc5[nH]4)C3)cc2)c1,0,-11.4128,69,5,PPS_tester_run_2,RNN,69_5-1
PPS,4423,NC(=O)C1CCC(N2CCC(NC(=O)c3ccc(CNc4ccncc4)cc3)C2)C1,NC(=O)C1CCC(N2CCC(NC(=O)c3ccc(CNc4ccncc4)cc3)C2)C1,0,-10.0724,69,7,PPS_tester_run_2,RNN,69_7-1
PPS,4424,NC(=O)c1cc2cc(CCN3CC(c4ccc(Cn5ccccc5=O)cc4)C3)ccc2[nH]1,NC(=O)c1cc2cc(CCN3CC(c4ccc(Cn5ccccc5=O)cc4)C3)ccc2[nH]1,0,-9.63459,69,8,PPS_tester_run_2,RNN,69_8-2
PPS,4425,NC(=O)c1cccc(C(=O)CN2CCC(c3ccc(C#Cc4ccc(C(N)=O)s4)cc3)C2)c1,NC(=O)c1cccc(C(=O)CN2CCC(c3ccc(C#Cc4ccc(C(N)=O)s4)cc3)C2)c1,0,-10.089,69,9,PPS_tester_run_2,RNN,69_9-3
PPS,4426,NC(=O)c1ccc2c(c1)Cc1ccccc1-2,NC(=O)c1ccc2c(c1)Cc1ccccc1-2,0,-7.56442,69,10,PPS_tester_run_2,RNN,69_10-1
PPS,4427,NC(=O)c1ccc2[nH]c(CCN3CCC(NCc4ccc(C(=O)N5CCC(N)C5)c(O)c4)C3)cc2n1,NC(=O)c1ccc2[nH]c(CCN3CCC(NCc4ccc(C(=O)N5CCC(N)C5)c(O)c4)C3)cc2n1,0,-9.93984,69,11,PPS_tester_run_2,RNN,69_11-10
PPS,4428,NC(=O)NC1CCN(Cc2ccc(F)c(COc3cccc(C(N)=O)c3)c2)C1,NC(=O)NC1CCN(Cc2ccc(F)c(COc3cccc(C(N)=O)c3)c2)C1,0,-9.40643,69,12,PPS_tester_run_2,RNN,69_12-1
PPS,4429,CN1C(=O)Cc2ccc(CC(=O)c3ccc(CNC4CCN(Cc5c[nH]c6ccccc56)C4)cc3F)cc21,CN1C(=O)Cc2ccc(CC(=O)c3ccc(CNC4CCN(Cc5c[nH]c6ccccc56)C4)cc3F)cc21,0,-10.5528,69,13,PPS_tester_run_2,RNN,69_13-1
PPS,4430,NC(=O)c1ccc(NC(=O)CN2CC=CC2C(N)=O)cc1,NC(=O)c1ccc(NC(=O)CN2CC=CC2C(N)=O)cc1,0,-8.24488,69,14,PPS_tester_run_2,RNN,69_14-2
PPS,4431,NC(=O)c1ccc(C(=O)NC2CN(c3ccc(C(N)=O)cc3)CC2N)cc1,NC(=O)c1ccc(C(=O)NC2CN(c3ccc(C(N)=O)cc3)CC2N)cc1,0,-9.01496,69,15,PPS_tester_run_2,RNN,69_15-1
PPS,4433,NC(=O)c1cc(NCC2CC(N)C(CO)C2)nc(C(N)=O)c1,NC(=O)c1cc(NCC2CC(N)C(CO)C2)nc(C(N)=O)c1,0,-8.5943,69,17,PPS_tester_run_2,RNN,69_17-2
PPS,4434,NC(=O)c1ccc2cccc(CCN3CC4C(N)Cc5ccccc5C43)c2c1,NC(=O)c1ccc2cccc(CCN3CC4C(N)Cc5ccccc5C43)c2c1,0,-9.7543,69,18,PPS_tester_run_2,RNN,69_18-5
PPS,4435,NC(=O)c1cccc(C2CCN(CC3CC(N)Cc4ccccc43)C2)c1,NC(=O)c1cccc(C2CCN(CC3CC(N)Cc4ccccc43)C2)c1,0,-9.18269,69,19,PPS_tester_run_2,RNN,69_19-3
PPS,4436,NC(=O)c1ccc(C2CN(CCCc3cc4cc(C(N)=O)ccc4[nH]3)C2)cc1,NC(=O)c1ccc(C2CN(CCCc3cc4cc(C(N)=O)ccc4[nH]3)C2)cc1,0,-11.448,69,20,PPS_tester_run_2,RNN,69_20-2
PPS,4437,NCc1ccc(CC(=O)N2CCC(CNCc3cccc(C(F)(F)F)c3)C2)cc1,NCc1ccc(CC(=O)N2CCC(CNCc3cccc(C(F)(F)F)c3)C2)cc1,0,-9.64619,69,21,PPS_tester_run_2,RNN,69_21-1
PPS,4438,NCC1CCN(C2CCN(Cc3cccc(C(F)(F)F)c3)C2=O)C1,NCC1CCN(C2CCN(Cc3cccc(C(F)(F)F)c3)C2=O)C1,0,-10.2527,69,22,PPS_tester_run_2,RNN,69_22-1
PPS,4439,NC(=O)c1ccc(C=CCN2CCN(c3ccc(C(N)=O)cc3)C2)cc1,NC(=O)c1ccc(C=CCN2CCN(c3ccc(C(N)=O)cc3)C2)cc1,0,-10.6426,69,23,PPS_tester_run_2,RNN,69_23-2
PPS,4440,Cc1cccc(CON=C2CCN(Cc3ccccc3)CC2)c1,Cc1cccc(CON=C2CCN(Cc3ccccc3)CC2)c1,0,-7.62724,69,24,PPS_tester_run_2,RNN,69_24-1
PPS,4441,NC(=O)c1ccc2c(c1)CN(CC1CC1c1cc(C(N)=O)ccc1F)C2,NC(=O)c1ccc2c(c1)CN(CC1CC1c1cc(C(N)=O)ccc1F)C2,0,-10.6012,69,25,PPS_tester_run_2,RNN,69_25-4
PPS,4443,NCc1ccc(CNc2ccc(C(N)=O)c(C3Cc4ccc(CN)cc4C3)c2)cc1,NCc1ccc(CNc2ccc(C(N)=O)c(C3Cc4ccc(CN)cc4C3)c2)cc1,0,-9.53427,69,27,PPS_tester_run_2,RNN,69_27-2
PPS,4444,N#CC1CC(CNC(=O)C2Cc3cc(C(N)=O)ccc32)CN1O,N#CC1CC(CNC(=O)C2Cc3cc(C(N)=O)ccc32)CN1O,0,-9.65646,69,28,PPS_tester_run_2,RNN,69_28-8
PPS,4445,NCc1ccc(CNC(=O)C2Cc3c(cccc3C(N)=O)CO2)cc1,NCc1ccc(CNC(=O)C2Cc3c(cccc3C(N)=O)CO2)cc1,0,-9.43818,69,29,PPS_tester_run_2,RNN,69_29-1
PPS,4446,NC(=O)c1cn(Cc2ccc(C3CCN(Cc4cccc(C(F)(F)F)c4)C3)cc2)nc1C(N)=O,NC(=O)c1cn(Cc2ccc(C3CCN(Cc4cccc(C(F)(F)F)c4)C3)cc2)nc1C(N)=O,0,-11.0263,69,30,PPS_tester_run_2,RNN,69_30-1
PPS,4447,NC(=O)c1cc(CNc2ccc(F)c(F)c2)sc1C(N)=O,NC(=O)c1cc(CNc2ccc(F)c(F)c2)sc1C(N)=O,0,-9.30789,69,31,PPS_tester_run_2,RNN,69_31-1
PPS,4448,NCc1ccc(CC(N)C2CC(=O)C(CNCC3CCC(N)C(=O)N3)C2)c(=O)[nH]1,NCc1ccc(CC(N)C2CC(=O)C(CNCC3CCC(N)C(=O)N3)C2)c(=O)[nH]1,0,-9.70904,69,32,PPS_tester_run_2,RNN,69_32-7
PPS,4449,N#Cc1ccc(CC(N)C2CC(Nc3ccnn4c(C(N)=O)ccc34)C2)cc1,N#Cc1ccc(CC(N)C2CC(Nc3ccnn4c(C(N)=O)ccc34)C2)cc1,0,-9.28905,69,33,PPS_tester_run_2,RNN,69_33-1
PPS,4450,NC(=O)c1ccc(CC(N)CC(O)NCc2ccc3cccc(F)c3c2)cc1,NC(=O)c1ccc(CC(N)CC(O)NCc2ccc3cccc(F)c3c2)cc1,0,-9.85543,69,34,PPS_tester_run_2,RNN,69_34-8
PPS,4451,NC(=O)c1ccc(C(=O)NC2CCN(C(=O)Cc3cc[nH]c3)C2)o1,NC(=O)c1ccc(C(=O)NC2CCN(C(=O)Cc3cc[nH]c3)C2)o1,0,-7.77963,69,35,PPS_tester_run_2,RNN,69_35-2
PPS,4452,NC(=O)c1ccc(CCN2CCC3C(=O)N(c4ccc(C(N)=O)cc4)C3C2)cc1,NC(=O)c1ccc(CCN2CCC3C(=O)N(c4ccc(C(N)=O)cc4)C3C2)cc1,0,-11.4325,69,36,PPS_tester_run_2,RNN,69_36-6
PPS,4455,NCC1CC1c1ccc(F)c(CCN2CCC(Cc3ccc(C(N)=O)cc3)C2O)c1,NCC1CC1c1ccc(F)c(CCN2CCC(Cc3ccc(C(N)=O)cc3)C2O)c1,0,-10.2565,69,39,PPS_tester_run_2,RNN,69_39-11
PPS,4457,NCc1ccc(OCc2ccc(CC(=O)O)cc2C2CCCC2)c(F)c1,NCc1ccc(OCc2ccc(CC(=O)O)cc2C2CCCC2)c(F)c1,0,-7.50111,69,41,PPS_tester_run_2,RNN,69_41-1
PPS,4458,NC(=O)c1ccc(Cc2cc(CN3CCN(CCCC4CCNC4)CC3)co2)cc1,NC(=O)c1ccc(Cc2cc(CN3CCN(CCCC4CCNC4)CC3)co2)cc1,0,-9.85587,69,42,PPS_tester_run_2,RNN,69_42-2
PPS,4459,NC(=O)c1cccc(CN2CC3CN(Cc4cccc(F)c4)CC3C2)c1,NC(=O)c1cccc(CN2CC3CN(Cc4cccc(F)c4)CC3C2)c1,0,-10.83,69,43,PPS_tester_run_2,RNN,69_43-2
PPS,4460,Cn1c(CC(=O)Nc2cccc(CCNC(=O)c3ccccc3)c2)ccc1Cn1ccccc1=O,Cn1c(CC(=O)Nc2cccc(CCNC(=O)c3ccccc3)c2)ccc1Cn1ccccc1=O,0,-10.9072,69,44,PPS_tester_run_2,RNN,69_44-1
PPS,4461,NC(=O)c1ccc(CC(=O)N2CCC(CNC3CCN(C(=O)c4cccc(F)n4)C3)C2)cc1,NC(=O)c1ccc(CC(=O)N2CCC(CNC3CCN(C(=O)c4cccc(F)n4)C3)C2)cc1,0,-9.77478,69,45,PPS_tester_run_2,RNN,69_45-4
PPS,4462,NC(=O)c1ccc(CC2CCC3=CC(=O)C(O)C32)cc1,NC(=O)c1ccc(CC2CCC3=CC(=O)C(O)C32)cc1,0,-9.27741,69,46,PPS_tester_run_2,RNN,69_46-8
PPS,4463,CC(CCN1CCc2cc3c(cc2C(N)=O)C=CC=CC1=C3)NC(=O)N1Cc2ccc(C(N)=O)cc21,CC(CCN1CCc2cc3c(cc2C(N)=O)C=CC=CC1=C3)NC(=O)N1Cc2ccc(C(N)=O)cc21,0,-9.81122,69,47,PPS_tester_run_2,RNN,69_47-1
PPS,4464,CCN(CCOc1ccc2ccc(CNCc3ccc(C(N)=O)cc3)cc2c1)CC1Cc2ccc(C(N)=O)cc21,CCN(CCOc1ccc2ccc(CNCc3ccc(C(N)=O)cc3)cc2c1)CC1Cc2ccc(C(N)=O)cc21,0,-11.649,69,48,PPS_tester_run_2,RNN,69_48-2
PPS,4465,CC(c1ccc(C(N)=O)cc1)N1CCC(c2cccc(C3CN(C(=O)Cc4cc(C(N)=O)cc(C(F)(F)F)c4)C3)c2)C1,CC(c1ccc(C(N)=O)cc1)N1CCC(c2cccc(C3CN(C(=O)Cc4cc(C(N)=O)cc(C(F)(F)F)c4)C3)c2)C1,0,-12.5211,69,49,PPS_tester_run_2,RNN,69_49-8
PPS,4466,NC(=O)c1ccc(CN2CCC(CNCc3cc4cc(C(N)=O)ccc4cn3)C2)cc1,NC(=O)c1ccc(CN2CCC(CNCc3cc4cc(C(N)=O)ccc4cn3)C2)cc1,0,-10.9088,69,50,PPS_tester_run_2,RNN,69_50-1
PPS,4467,NCC1CC1c1ccc(Cc2cccc(Cc3cc(C(N)=O)[nH]n3)c2)cc1,NCC1CC1c1ccc(Cc2cccc(Cc3cc(C(N)=O)[nH]n3)c2)cc1,0,-10.137,69,51,PPS_tester_run_2,RNN,69_51-8
PPS,4468,NCc1ccc2c(c1)CC(CN1CCC(NC(=O)Cc3ccccc3)C1)C2,NCc1ccc2c(c1)CC(CN1CCC(NC(=O)Cc3ccccc3)C1)C2,0,-10.0391,69,52,PPS_tester_run_2,RNN,69_52-3
PPS,4469,NC(=O)c1ccc2c(c1)CN(Cc1ccc3ccc(C(N)=O)cc3c1)C2,NC(=O)c1ccc2c(c1)CN(Cc1ccc3ccc(C(N)=O)cc3c1)C2,0,-10.0411,69,53,PPS_tester_run_2,RNN,69_53-2
PPS,4470,NC(=O)c1ccc(CN2Cc3ccc(C(N)=O)cc3C2)cc1,NC(=O)c1ccc(CN2Cc3ccc(C(N)=O)cc3C2)cc1,0,-10.0141,69,54,PPS_tester_run_2,RNN,59_26-2
PPS,4471,CON=CCc1ccc2ccc(OCc3cccc(C(N)=O)c3)cc2c1,CON=CCc1ccc2ccc(OCc3cccc(C(N)=O)c3)cc2c1,0,-9.25941,69,55,PPS_tester_run_2,RNN,69_55-2
PPS,4472,CC(N)c1ccc(F)c(CC2CCc3c(Oc4ccc(NCCCN)cc4)cccc32)c1,CC(N)c1ccc(F)c(CC2CCc3c(Oc4ccc(NCCCN)cc4)cccc32)c1,0,-10.0944,69,56,PPS_tester_run_2,RNN,69_56-3
PPS,4473,Cc1ccc(C(N)=O)cc1OCC1CC(N2CCC(N3Cc4ccccc4C3)C2)C1,Cc1ccc(C(N)=O)cc1OCC1CC(N2CCC(N3Cc4ccccc4C3)C2)C1,0,-9.35954,69,57,PPS_tester_run_2,RNN,69_57-4
PPS,4474,NC(=O)c1cc(CNCC2CCN(Cc3cccc(C(N)C(N)=O)c3)C2)cc(C(F)(F)F)c1,NC(=O)c1cc(CNCC2CCN(Cc3cccc(C(N)C(N)=O)c3)C2)cc(C(F)(F)F)c1,0,-12.2961,69,58,PPS_tester_run_2,RNN,69_58-10
PPS,4475,NC(=O)COc1ccc(NC(=O)CN2CCC(N=Cc3cccc(F)c3)CC2)cc1,NC(=O)COc1ccc(NC(=O)CN2CCC(N=Cc3cccc(F)c3)CC2)cc1,0,-8.56764,69,59,PPS_tester_run_2,RNN,69_59-2
PPS,4477,NCc1ccc2c(c1)CN(C1CCN(C(=O)NCc3ccc(C(N)C(N)=O)cc3)C1)C2,NCc1ccc2c(c1)CN(C1CCN(C(=O)NCc3ccc(C(N)C(N)=O)cc3)C1)C2,0,-11.162,69,61,PPS_tester_run_2,RNN,69_61-3
PPS,4480,NCCCNc1ccc2cc(C3CCNC3)ccc2c1,NCCCNc1ccc2cc(C3CCNC3)ccc2c1,0,-7.26275,70,0,PPS_tester_run_2,RNN,70_0-2
PPS,4481,NCc1ccc2c(c1)SCCC2CNCc1ccc(S(=O)(=O)N2CCC(N)C2)c(F)c1,NCc1ccc2c(c1)SCCC2CNCc1ccc(S(=O)(=O)N2CCC(N)C2)c(F)c1,0,-9.44729,70,1,PPS_tester_run_2,RNN,70_1-4
PPS,4482,CC(C(N)=O)c1ccc(N2CC(NC(=O)Nc3ccc(CN)cc3)C2)cc1,CC(C(N)=O)c1ccc(N2CC(NC(=O)Nc3ccc(CN)cc3)C2)cc1,0,-8.19903,70,2,PPS_tester_run_2,RNN,70_2-1
PPS,4484,NC(=O)c1c[nH]c2ccc(CN3CC(N)C3)cc12,NC(=O)c1c[nH]c2ccc(CN3CC(N)C3)cc12,0,-7.92736,70,4,PPS_tester_run_2,RNN,70_4-1
PPS,4485,N#Cc1ccc(C(O)CN2CCC(c3cccc(C=CC4CC4c4ccc(N)nc4)c3)CC2)c(C(N)=O)c1,N#Cc1ccc(C(O)CN2CCC(c3cccc(C=CC4CC4c4ccc(N)nc4)c3)CC2)c(C(N)=O)c1,0,-10.2595,70,5,PPS_tester_run_2,RNN,70_5-8
PPS,4486,NC1CCN(Cc2ccc(C(F)(F)c3ccc(C(=O)NC4CCN(CCO)C4)cc3)[nH]2)C1,NC1CCN(Cc2ccc(C(F)(F)c3ccc(C(=O)NC4CCN(CCO)C4)cc3)[nH]2)C1,0,-9.93202,70,6,PPS_tester_run_2,RNN,70_6-6
PPS,4487,NCc1ccc(CCNCc2ccc(-c3ccc(C=CCN4CC(C(N)=O)C4)cc3)cc2)s1,NCc1ccc(CCNCc2ccc(-c3ccc(C=CCN4CC(C(N)=O)C4)cc3)cc2)s1,0,-10.9268,70,7,PPS_tester_run_2,RNN,70_7-1
PPS,4488,NC(=O)c1ccc(N2C(=O)N3CCC2C3)cc1,NC(=O)c1ccc(N2C(=O)N3CCC2C3)cc1,0,-8.55118,70,8,PPS_tester_run_2,RNN,70_8-2
PPS,4489,NCc1ccc(CCN2CCC(NCc3ccc(CCCC(=O)Nc4csc(C(N)=O)c4)cc3)CC2)cc1,NCc1ccc(CCN2CCC(NCc3ccc(CCCC(=O)Nc4csc(C(N)=O)c4)cc3)CC2)cc1,0,-11.1981,70,9,PPS_tester_run_2,RNN,70_9-2
PPS,4490,NC(=O)CNC1CCN(CCCNC(=O)c2cccc(Cc3cc4ccccc4o3)c2)CC1,NC(=O)CNC1CCN(CCCNC(=O)c2cccc(Cc3cc4ccccc4o3)c2)CC1,0,-9.77314,70,10,PPS_tester_run_2,RNN,70_10-2
PPS,4491,NC(=O)c1ccc(NC2CN(Cc3ccc(F)c(F)c3)C2)cc1,NC(=O)c1ccc(NC2CN(Cc3ccc(F)c(F)c3)C2)cc1,0,-8.5768,70,11,PPS_tester_run_2,RNN,70_11-2
PPS,4492,NC(=O)c1ccc(N2CC(Cc3ccc(Cc4ccc(C(N)=O)s4)cc3)C(=O)C2=O)cc1,NC(=O)c1ccc(N2CC(Cc3ccc(Cc4ccc(C(N)=O)s4)cc3)C(=O)C2=O)cc1,0,-9.81913,70,12,PPS_tester_run_2,RNN,70_12-2
PPS,4493,CCOc1ccc(C2CN(CCc3ccc4[nH]c(C(N)=O)cc4c3)C2)cc1,CCOc1ccc(C2CN(CCc3ccc4[nH]c(C(N)=O)cc4c3)C2)cc1,0,-9.35135,70,13,PPS_tester_run_2,RNN,70_13-2
PPS,4494,NC(=O)CCc1cccc(CC(=O)c2cccc(C3CC3CN3CCC(N)(Cc4ccccc4)C3)c2)c1,NC(=O)CCc1cccc(CC(=O)c2cccc(C3CC3CN3CCC(N)(Cc4ccccc4)C3)c2)c1,0,-9.84135,70,14,PPS_tester_run_2,RNN,70_14-16
PPS,4495,NC(=O)c1ccc(CN2CCC3(CCN(c4ccc(C(N)=O)cn4)C3)C2)cc1,NC(=O)c1ccc(CN2CCC3(CCN(c4ccc(C(N)=O)cn4)C3)C2)cc1,0,-11.1121,70,15,PPS_tester_run_2,RNN,70_15-3
PPS,4496,CN1CCN(Cc2ccc(Oc3cc(F)cc(C(N)=O)c3)cc2)CC1=O,CN1CCN(Cc2ccc(Oc3cc(F)cc(C(N)=O)c3)cc2)CC1=O,0,-9.4451,70,16,PPS_tester_run_2,RNN,70_16-1
PPS,4497,NC(=O)c1ccc(Cc2cccc(CN3CCN(C(=O)c4cc(CNCc5ccc(N)cc5)ccc4F)CC3)c2)s1,NC(=O)c1ccc(Cc2cccc(CN3CCN(C(=O)c4cc(CNCc5ccc(N)cc5)ccc4F)CC3)c2)s1,0,-10.9049,70,17,PPS_tester_run_2,RNN,70_17-1
PPS,4498,CC(N)c1ccc(F)c(CC(=O)NC2CCN(Cc3ccc(C(=O)N4Cc5ccccc5C4)cc3)C2)c1,CC(N)c1ccc(F)c(CC(=O)NC2CCN(Cc3ccc(C(=O)N4Cc5ccccc5C4)cc3)C2)c1,0,-9.71738,70,18,PPS_tester_run_2,RNN,70_18-4
PPS,4499,NC(=O)c1cccc(C(O)CN2CCN(Cc3ccc(C4CCN(CCc5cc6cc(C(N)=O)ccc6[nH]5)C4)cc3)CC2)c1,NC(=O)c1cccc(C(O)CN2CCN(Cc3ccc(C4CCN(CCc5cc6cc(C(N)=O)ccc6[nH]5)C4)cc3)CC2)c1,0,-12.1122,70,19,PPS_tester_run_2,RNN,70_19-14
PPS,4500,NC(=O)c1ccc2cc(C3CN(CCC(=O)c4ccc(C(F)(F)F)cc4)C3)ccc2c1,NC(=O)c1ccc2cc(C3CN(CCC(=O)c4ccc(C(F)(F)F)cc4)C3)ccc2c1,0,-9.75151,70,20,PPS_tester_run_2,RNN,70_20-2
PPS,4501,NC(=O)C1CCC(NCc2cccc(C(=O)N3CCC(C(=O)NC4CCCC4)C3)c2)CC1,NC(=O)C1CCC(NCc2cccc(C(=O)N3CCC(C(=O)NC4CCCC4)C3)c2)CC1,0,-10.3182,70,21,PPS_tester_run_2,RNN,70_21-4
PPS,4502,N#Cc1ccc(C(=O)NCc2ccc(C(N)=O)cc2)cc1CCc1cc2ccccc2[nH]1,N#Cc1ccc(C(=O)NCc2ccc(C(N)=O)cc2)cc1CCc1cc2ccccc2[nH]1,0,-8.83406,70,22,PPS_tester_run_2,RNN,70_22-1
PPS,4503,NC(=O)CNC1CCC(Cc2ccc(NCc3cccc(C(N)=O)n3)cc2)CC1,NC(=O)CNC1CCC(Cc2ccc(NCc3cccc(C(N)=O)n3)cc2)CC1,0,-10.7297,70,23,PPS_tester_run_2,RNN,70_23-2
PPS,4504,NC(=O)c1cccc(CCN2CCN(C3CCN(C=O)C3)CC2=O)c1,NC(=O)c1cccc(CCN2CCN(C3CCN(C=O)C3)CC2=O)c1,0,-11.0171,70,24,PPS_tester_run_2,RNN,70_24-2
PPS,4505,NCC(=O)Nc1ccc(Oc2cccc(C3(N)CCCC3)c2)cc1,NCC(=O)Nc1ccc(Oc2cccc(C3(N)CCCC3)c2)cc1,0,-8.51724,70,25,PPS_tester_run_2,RNN,70_25-1
PPS,4506,Cn1c(=O)[nH]c2ccc(CN3CCCN(CC(=O)Nc4cccc(C(F)(F)F)c4)CC3)cc21,Cn1c(=O)[nH]c2ccc(CN3CCCN(CC(=O)Nc4cccc(C(F)(F)F)c4)CC3)cc21,0,-10.0047,70,26,PPS_tester_run_2,RNN,70_26-3
PPS,4508,NC(=O)c1cccc(CC(=O)N2CC(c3ccc(C(=O)Nc4ccc(C(=O)NCc5cccc(F)c5)cc4)cc3)C2)c1,NC(=O)c1cccc(CC(=O)N2CC(c3ccc(C(=O)Nc4ccc(C(=O)NCc5cccc(F)c5)cc4)cc3)C2)c1,0,-10.13,70,28,PPS_tester_run_2,RNN,70_28-1
PPS,4509,NC(=O)c1ccc(CNCc2cccc(N3CCOC3)c2)s1,NC(=O)c1ccc(CNCc2cccc(N3CCOC3)c2)s1,0,-8.63892,70,29,PPS_tester_run_2,RNN,70_29-1
PPS,4510,NC(=O)CCN1CC(c2ccc(Cc3ccc(CN4CCC(N)C4)cc3F)c(F)c2)C1,NC(=O)CCN1CC(c2ccc(Cc3ccc(CN4CCC(N)C4)cc3F)c(F)c2)C1,0,-10.6779,70,30,PPS_tester_run_2,RNN,70_30-2
PPS,4511,NC(=O)c1ccc(C(N)CC(=O)N2CCN(c3cccc(C(F)(F)F)c3)C2)cc1,NC(=O)c1ccc(C(N)CC(=O)N2CCN(c3cccc(C(F)(F)F)c3)C2)cc1,0,-10.1966,70,31,PPS_tester_run_2,RNN,70_31-1
PPS,4513,NC1CCN(C(=O)c2ccc(F)c(COc3cccc4c3C=NC(=O)C4CO)c2)C1,NC1CCN(C(=O)c2ccc(F)c(COc3cccc4c3C=NC(=O)C4CO)c2)C1,0,-9.76936,70,33,PPS_tester_run_2,RNN,70_33-4
PPS,4515,NC(=O)c1cccc2c1CCN2CCCC1CN(CCn2cccc2C(N)=O)C1=O,NC(=O)c1cccc2c1CCN2CCCC1CN(CCn2cccc2C(N)=O)C1=O,0,-10.9665,70,35,PPS_tester_run_2,RNN,70_35-2
PPS,4516,CC1=CC=C(C(=O)c2ccc(CN3CCC(NC(=O)CN)C3)cc2)C=CC1N1CCc2[nH]c(C(N)=O)cc2C1,CC1=CC=C(C(=O)c2ccc(CN3CCC(NC(=O)CN)C3)cc2)C=CC1N1CCc2[nH]c(C(N)=O)cc2C1,0,-12.7145,70,36,PPS_tester_run_2,RNN,70_36-4
PPS,4517,NC(=O)CC(N)c1ccc(C2CN(Cc3cccc(C(N)=O)c3)C2)cc1,NC(=O)CC(N)c1ccc(C2CN(Cc3cccc(C(N)=O)c3)C2)cc1,0,-10.3308,70,37,PPS_tester_run_2,RNN,70_37-1
PPS,4519,NC(=O)c1ccc(N2CCN(CCc3c[nH]c4cc(C(N)=O)ccc34)CC2)cc1,NC(=O)c1ccc(N2CCN(CCc3c[nH]c4cc(C(N)=O)ccc34)CC2)cc1,0,-9.72473,70,39,PPS_tester_run_2,RNN,70_39-1
PPS,4520,NCc1cccc(CC(=O)c2ccc(C(N)=O)cn2)c1,NCc1cccc(CC(=O)c2ccc(C(N)=O)cn2)c1,0,-9.0888,70,40,PPS_tester_run_2,RNN,70_40-1
PPS,4521,NC(=O)c1cccc(C2CN(CCCc3cc4ccccc4[nH]3)C2)c1,NC(=O)c1cccc(C2CN(CCCc3cc4ccccc4[nH]3)C2)c1,0,-10.1702,70,41,PPS_tester_run_2,RNN,70_41-1
PPS,4522,CC1CCN(Cc2ccc(CCc3cccc(C(F)(F)F)c3)cc2)CCN2Cc3cc(CN)ccc3C2NC(=O)N1,CC1CCN(Cc2ccc(CCc3cccc(C(F)(F)F)c3)cc2)CCN2Cc3cc(CN)ccc3C2NC(=O)N1,0,-10.2206,70,42,PPS_tester_run_2,RNN,70_42-20
PPS,4523,NCc1cccc(CCNC(=O)c2ccc(Cc3ccc(C(N)=O)s3)c(F)c2)c1,NCc1cccc(CCNC(=O)c2ccc(Cc3ccc(C(N)=O)s3)c(F)c2)c1,0,-9.78913,70,43,PPS_tester_run_2,RNN,70_43-1
PPS,4525,NCc1ccc2c(ccn2CCc2ccc(CNCCC3Cc4ccc(C(N)=O)cc4C3)cc2)c1,NCc1ccc2c(ccn2CCc2ccc(CNCCC3Cc4ccc(C(N)=O)cc4C3)cc2)c1,0,-10.166,70,45,PPS_tester_run_2,RNN,70_45-1
PPS,4526,NC(=O)c1ccc2cc(C(=O)C3CCN(Cc4cc(Cc5ccc(C(N)=O)[nH]5)ccc4F)C3)ccc2c1,NC(=O)c1ccc2cc(C(=O)C3CCN(Cc4cc(Cc5ccc(C(N)=O)[nH]5)ccc4F)C3)ccc2c1,0,-11.1212,70,46,PPS_tester_run_2,RNN,70_46-4
PPS,4527,CCC(N)Cc1ccc(Oc2ccc(NCc3ccc(CN)cc3)cc2)cc1,CCC(N)Cc1ccc(Oc2ccc(NCc3ccc(CN)cc3)cc2)cc1,0,-10.4001,70,47,PPS_tester_run_2,RNN,70_47-1
PPS,4528,NC(=O)c1ccc(Cc2cccc(CNc3ccc(C4CCNC4)cc3)c2)cc1,NC(=O)c1ccc(Cc2cccc(CNc3ccc(C4CCNC4)cc3)c2)cc1,0,-9.37318,70,48,PPS_tester_run_2,RNN,70_48-1
PPS,4529,NC(CN1CC(c2ccc(CN3CC(N)C(O)C3)cc2)C1)c1cc(F)ccc1F,NC(CN1CC(c2ccc(CN3CC(N)C(O)C3)cc2)C1)c1cc(F)ccc1F,0,-9.85297,70,49,PPS_tester_run_2,RNN,70_49-15
PPS,4530,Cc1cc(C(=O)NCc2coc(C(N)=O)c2)ccc1C1CCC(N)CC1,Cc1cc(C(=O)NCc2coc(C(N)=O)c2)ccc1C1CCC(N)CC1,0,-8.8923,70,50,PPS_tester_run_2,RNN,70_50-1
